Player,Position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Kamil Kreps",C,9,0.12,50,1,811,10,8,250,312,4,12,0,51.8,737,355,382,5,0.07,0,76,12,1,80,0,0,9,0,26,0,14,0.18,18,-7,4,0,0,4,5,1,1,0,0,19.4,149,1,1,101,65,0,1471,6,83,1,32,965,12,39,1,0,2,0,0,0,0,0,0,0,0,0,0
"Kari Lehtonen",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,10,6,4,0,350,31,2.81,319,0.911,0
"Karl Alzner",D,5,0.24,21,0,309,14,5,0,0,0,5,0,0,0,0,0,0,0,0,21,8,0,15,0,0,4,0,9,0,5,0.24,8,-2,2,0,0,0,0,0,0,0,0,20.1,32,1,0,0,0,0,422,0,16,0,6,344,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Karlis Skrastins",D,11,0.14,156,0,1282,16,11,0,0,2,13,0,0,0,0,0,2,0.03,0,79,21,1,52,0,0,12,0,30,0,13,0.16,24,-4,3,0,0,0,0,0,0,0,0,25.4,259,3,0,0,0,0,2008,3.8,53,0,17,1546,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaspars Daugavins",LW,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,2,0,1,8,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keaton Ellerby",D,0,0,8,0,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,12,0,0,1,0,5,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,175,0,5,0,2,119,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Aucoin",RW,4,0.44,0,0,73,8,2,25,30,1,3,0,55.4,56,25,31,1,0.11,0,9,0,0,2,0,0,0,0,1,0,5,0.56,0,-2,5,0,2,0,1,0,2,0,0,11.9,0,0,0,0,0,0,107,25,4,0,5,79,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Ballard",D,20,0.24,201,0,1453,17,11,0,0,7,18,3,0,0,0,0,8,0.1,0,82,61,1,156,4,0,29,1,44,0,28,0.34,88,-7,161,1,8,0,0,1,9,0,0,28,221,2,1,0,0,0,2297,8.9,90,1,18,1837,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Tkachuk",C,19,0.28,13,0,725,10,13,250,312,8,21,2,56,695,306,389,13,0.19,0,67,30,1,98,0,0,28,0,44,0,32,0.48,56,-2,178,2,5,56,77,5,10,0,0,21,0,0,1,0,0,0,1408,10.8,120,1,11,904,13,39,0,0,1,0,0,0,0,0,0,0,0,0,0
"Keith Yandle",D,29,0.35,82,0,1360,16,18,0,0,7,25,3,0,0,0,0,12,0.15,0,82,37,2,36,1,0,15,1,88,0,41,0.5,45,16,252,3,11,0,0,5,16,0,0,26.1,46,0,0,0,0,0,2143,8.3,145,0,23,1658,20,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kenndal McArdle",LW,2,0.11,11,0,167,8,2,0,0,1,3,0,0,0,0,0,1,0.05,0,19,3,0,40,5,0,2,0,5,0,3,0.16,29,-4,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,245,10,10,0,3,169,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent Huskins",D,19,0.23,113,0,1242,15,17,0,0,3,20,1,0,0,0,0,3,0.04,0,82,32,0,32,1,0,21,0,41,0,22,0.27,47,6,55,0,2,0,0,0,2,0,0,23.2,135,1,0,0,0,0,1904,6.4,47,0,15,1433,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Bieksa",D,19,0.35,59,0,937,17,13,0,0,2,15,0,0,0,0,0,3,0.05,0,55,31,0,70,5,0,20,2,64,0,22,0.4,85,-5,155,2,6,0,0,1,7,0,0,25.1,107,1,0,0,0,0,1381,3.2,95,0,30,1200,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Klein",D,10,0.12,147,0,1394,17,9,0,0,1,10,0,0,0,0,0,1,0.01,0,81,56,0,101,1,0,10,0,41,0,11,0.14,27,-13,16,0,0,0,0,0,0,0,0,24.8,203,2,1,0,0,0,2005,1.5,67,1,31,1613,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Porter",C,1,0.05,10,0,213,10,1,22,17,1,2,0,42.8,42,24,18,2,0.1,0,20,3,0,14,0,0,0,0,9,0,3,0.15,0,-3,8,0,0,1,0,0,0,0,0,16.6,19,0,0,1,1,1,331,9.5,21,1,9,240,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kim Johnsson",D,10,0.17,70,0,1061,17,9,0,0,4,13,0,0,0,0,0,7,0.12,0,60,33,0,43,0,0,15,0,47,0,17,0.28,30,10,169,2,1,0,0,3,4,0,0,30.3,136,2,0,0,0,0,1819,7.4,94,0,22,1367,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimmo Timonen",D,33,0.4,168,1,1281,15,14,0,0,3,17,0,0,0,0,0,6,0.07,0,82,35,1,75,0,0,20,1,51,0,39,0.48,50,-2,297,3,18,0,0,1,19,0,0,30,298,3,1,0,0,2,2461,5,121,3,37,1876,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kirk Maltby",LW,2,0.04,25,1,433,8,2,6,6,3,5,1,53.8,13,6,7,4,0.08,0,52,10,0,83,0,0,16,0,20,0,6,0.12,32,1,1,0,0,0,0,0,0,0,0,15.8,90,1,0,0,1,1,821,9.3,43,1,17,525,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Draper",C,15,0.19,19,1,887,10,14,115,126,6,20,2,52,319,153,166,7,0.09,0,81,12,0,100,0,0,14,0,28,0,22,0.27,28,-2,10,0,0,3,2,1,1,0,0,17.8,37,0,1,35,38,0,1440,7.1,98,1,12,934,11,39,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kris Newbury",C,0,0,2,0,34,8,0,11,7,1,1,1,38.9,18,11,7,1,0.25,0,4,1,0,10,0,0,2,0,0,0,1,0.25,4,1,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,55,33.3,3,0,3,34,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Russell",D,15,0.21,96,0,1096,15,8,0,0,7,15,1,0,0,0,0,7,0.1,0,70,25,1,101,2,0,10,0,40,1,22,0.31,32,3,174,2,7,0,0,0,7,0,0,23.2,30,0,0,0,0,0,1626,6.5,108,0,21,1301,18,48,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kris Versteeg",LW,24,0.3,26,1,1013,12,16,83,56,13,29,3,42.1,183,106,77,20,0.25,0,79,27,4,35,1,0,15,0,41,1,44,0.56,35,8,151,1,7,20,18,4,11,0,0,20.8,77,0,1,3,3,3,1645,10.9,184,4,61,1242,15,45,2,1,5,0,0,0,0,0,0,0,0,0,0
"Kristian Huselius",LW,40,0.54,16,0,1084,14,25,6,3,14,39,3,28.6,14,10,4,23,0.31,0,74,30,5,15,0,0,18,0,61,0,63,0.85,36,-4,251,3,15,4,1,8,23,0,0,23.7,24,0,0,0,0,1,1757,14.2,162,1,44,1360,18,46,4,1,11,0,0,0,0,0,0,0,0,0,0
"Kristopher Letang",D,24,0.33,95,0,1267,17,19,0,0,3,22,1,0,0,0,0,3,0.04,0,73,48,0,117,1,0,23,0,96,0,27,0.37,51,1,206,2,5,0,0,0,5,0,0,25.4,100,1,0,0,0,0,1851,1.7,174,0,28,1573,21,51,4,3,10,0,0,0,0,0,0,0,0,0,0
"Krystofer Barch",RW,6,0.1,13,0,440,6,6,3,0,0,6,0,0,3,3,0,0,0,0,63,10,0,120,20,0,15,0,13,0,6,0.1,130,0,3,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,0,689,0,29,0,11,443,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurt Sauer",D,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,2,2,0,0,0,0,20,0,2,0,0,16,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtis Foster",D,34,0.48,70,0,931,13,11,0,0,5,16,0,0,0,0,0,8,0.11,0,71,29,1,60,0,0,24,0,49,0,42,0.59,48,-5,273,3,23,0,0,3,26,0,0,22.6,15,0,0,0,0,0,1603,4.8,165,0,14,1220,17,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kyle Brodziak",C,23,0.28,52,0,1053,12,20,421,406,9,29,3,48.4,1001,517,484,9,0.11,0,82,31,3,69,0,0,11,0,55,1,32,0.39,22,-3,22,0,3,15,16,0,3,0,0,21.7,181,2,0,81,62,0,1781,6.4,140,0,48,1257,15,42,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kyle Calder",LW,2,0.14,4,0,166,11,1,2,1,0,1,0,25,4,3,1,0,0,0,14,3,0,17,0,0,4,0,8,0,2,0.14,8,-7,31,2,1,1,0,0,1,0,0,19.9,0,0,0,0,0,0,278,0,20,0,2,197,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Chipchura",C,6,0.08,28,1,693,9,5,296,312,5,10,0,48.7,776,398,378,6,0.08,0,74,27,1,63,10,0,11,0,18,0,12,0.16,72,-12,5,0,0,3,3,0,0,0,0,17.1,151,2,1,99,63,1,1264,11.1,54,2,23,850,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Cumiskey",D,13,0.21,105,0,989,16,8,0,0,5,13,1,0,0,0,0,7,0.11,0,61,37,1,47,0,0,10,0,34,1,20,0.33,20,0,122,2,5,0,0,2,7,0,0,26.7,96,1,0,0,0,0,1626,9.5,74,0,51,1207,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Okposo",RW,33,0.41,44,0,1153,14,14,17,18,15,29,1,47.8,69,36,33,19,0.24,0,80,65,4,62,0,0,16,0,98,2,52,0.65,34,-22,343,4,18,8,11,4,22,0,0,23.8,145,1,1,11,4,0,1902,7.6,249,1,78,1643,20,52,0,0,4,0,0,0,0,0,0,0,0,0,0
"Kyle Quincey",D,23,0.29,143,0,1404,17,12,0,0,5,17,2,0,0,0,0,6,0.08,0,79,52,0,115,2,0,33,0,66,0,29,0.37,76,9,246,3,10,0,0,1,11,0,0,28.8,214,2,1,0,0,0,2278,4.3,139,1,47,1865,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Wellwood",C,11,0.15,18,1,903,12,9,309,367,11,20,2,53.8,725,335,390,14,0.19,0,75,30,2,30,0,0,6,0,30,0,25,0.33,12,6,134,1,2,26,21,3,5,0,0,18.6,1,0,0,0,2,0,1395,14.3,98,0,30,1039,13,45,4,1,7,0,0,0,0,0,0,0,0,0,0
"Kyle Wilson",C,2,1,0,0,17,8,2,9,3,0,2,0,30.8,13,9,4,0,0,0,2,0,0,1,0,0,0,0,2,0,2,1,0,1,1,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,26,0,1,0,0,19,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ladislav Smid",D,8,0.16,76,0,874,17,6,0,0,1,7,0,0,0,0,0,1,0.02,0,51,30,0,80,3,0,12,0,9,0,9,0.18,39,5,8,0,2,0,0,0,2,0,0,24.4,94,1,0,0,0,0,1243,2.8,36,0,16,978,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lars Eller",C,0,0,1,0,66,9,0,10,8,1,1,0,47.4,19,10,9,2,0.29,0,7,2,0,8,0,0,2,0,5,0,2,0.29,4,2,9,1,0,0,1,1,1,0,0,15.1,0,0,0,0,0,0,106,25,8,0,1,75,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lauri Korpikoski",LW,6,0.08,26,0,724,10,6,31,11,5,11,0,28.6,49,35,14,5,0.07,0,71,8,1,92,0,0,8,0,36,0,11,0.15,16,-10,14,0,0,0,0,0,0,0,0,17,134,1,0,4,3,0,1207,7.4,68,0,18,873,12,43,7,2,17,0,0,0,0,0,0,0,0,0,0
"Lee Stempniak",RW,20,0.25,25,0,1062,13,13,15,11,18,31,5,43.6,39,22,17,28,0.35,0,80,44,2,87,0,0,13,0,81,0,48,0.6,26,0,213,2,7,2,3,9,16,0,0,21.1,108,1,0,5,3,1,1684,13.2,212,1,49,1385,17,49,2,0,6,0,0,0,0,0,0,0,0,0,0
"Liam Reddox",LW,2,0.22,5,0,102,11,2,0,0,0,2,0,0,0,0,0,0,0,0,9,5,0,24,0,0,2,0,1,0,2,0.22,4,-2,0,0,0,0,0,0,0,0,0,17.7,9,1,0,0,0,0,159,0,11,0,2,112,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Logan Couture",C,4,0.16,11,0,246,9,4,67,73,4,8,1,52.4,143,68,75,5,0.2,0,25,7,1,14,0,0,3,0,15,0,9,0.36,6,4,9,0,0,1,2,1,1,0,0,15.3,0,0,0,0,0,0,383,11.9,42,0,15,256,10,40,1,1,1,0,0,0,0,0,0,0,0,0,0
"Loui Eriksson",LW,42,0.51,48,0,1218,14,35,1,3,21,56,2,36.4,11,7,4,29,0.35,0,82,33,4,31,0,0,12,0,83,0,71,0.87,26,-4,262,3,6,0,0,6,12,0,0,25.1,139,1,1,6,1,2,2055,13.6,214,3,46,1620,19,47,3,2,9,0,0,0,0,0,0,0,0,0,0
"Lubomir Visnovsky",D,30,0.41,106,0,1307,17,12,0,0,10,22,2,0,0,0,0,15,0.21,0,73,73,2,37,0,0,10,0,64,0,45,0.62,20,-10,272,3,18,0,0,5,23,0,0,23.9,18,0,0,0,0,0,1746,11.5,131,0,40,1598,21,55,1,1,1,0,0,0,0,0,0,0,0,0,0
"Luca Caputi",LW,6,0.26,5,0,274,11,6,10,8,2,8,0,43.5,23,13,10,2,0.09,0,23,2,0,29,0,0,6,0,12,0,8,0.35,12,-1,49,2,0,3,2,0,0,0,0,17.5,0,0,0,0,0,0,403,5.6,36,0,8,325,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luca Sbisa",D,0,0,5,0,94,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,0,3,0,3,0,0,0,6,-1,5,0,0,0,0,0,0,0,0,16.8,1,0,0,0,0,0,134,0,3,0,1,101,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lukas Krajicek",D,2,0.04,72,0,770,15,2,0,0,1,3,0,0,0,0,0,1,0.02,0,50,30,0,33,1,0,15,0,11,0,3,0.06,35,-14,43,0,0,0,0,0,0,0,0,24.4,47,0,0,0,0,0,1218,2.4,42,0,9,861,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Schenn",D,12,0.15,116,0,1171,14,12,0,0,5,17,1,0,0,0,0,5,0.06,0,79,41,1,173,4,0,15,0,51,0,17,0.22,50,2,19,0,0,0,0,0,0,0,0,23,142,1,0,0,0,0,1818,5,101,0,22,1333,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"MacGregor Sharp",C,0,0,0,0,33,4,0,13,15,0,0,0,53.6,28,13,15,0,0,0,8,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,55,0,6,0,0,33,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manny Legace",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,24,10,7,5,745,69,2.81,676,0.907,1
"Manny Malhotra",C,19,0.27,38,1,861,12,13,180,289,12,25,1,62.5,664,249,415,14,0.2,0,71,28,4,66,1,0,13,1,47,0,33,0.46,41,17,97,1,6,26,45,2,8,0,0,22.9,149,2,0,43,81,0,1626,12.6,111,0,30,1109,15,41,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marc Methot",D,6,0.1,71,0,991,16,5,0,0,2,7,0,0,0,0,0,2,0.03,0,60,13,0,150,1,0,18,1,27,0,8,0.13,51,-8,6,0,0,0,0,0,0,0,0,25.6,173,2,1,0,0,0,1534,4.8,42,1,14,1171,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Savard",C,23,0.56,11,0,583,14,12,265,234,4,16,4,48.8,648,332,316,10,0.24,0,41,25,2,13,0,0,7,0,37,0,33,0.8,14,2,135,3,11,49,62,6,17,0,0,22,43,1,0,18,20,0,904,11.1,90,0,18,761,18,51,3,1,6,0,0,0,0,0,0,0,0,0,0
"Marc Staal",D,19,0.23,97,1,1553,18,19,0,0,8,27,1,0,0,0,0,8,0.1,0,82,43,2,178,0,0,22,0,34,0,27,0.33,44,11,54,0,0,0,0,0,0,0,0,29,289,3,0,0,0,0,2375,10.3,78,0,45,1896,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Bergeron",D,21,0.35,47,0,714,11,6,0,0,6,12,1,0,0,0,0,13,0.22,0,60,42,4,57,0,0,8,0,65,1,34,0.57,16,-7,178,2,15,0,0,7,22,0,0,19.6,10,0,0,0,0,0,1176,10.6,123,0,18,903,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Fleury",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,0,0,0,0,66,37,21,6,1772,168,2.65,1604,0.905,1
"Marc-Antoine Pouliot",C,7,0.2,3,0,383,10,7,114,89,6,13,0,44.2,235,131,104,7,0.2,0,35,15,1,34,1,0,8,0,16,0,14,0.4,21,-4,27,0,0,7,5,1,1,0,0,17,36,1,0,10,10,0,595,11.7,60,0,18,447,12,45,0,0,2,0,0,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic",D,13,0.2,104,0,1112,17,12,0,0,2,14,1,0,0,0,0,3,0.05,1,64,27,0,52,1,0,9,0,56,0,16,0.25,33,21,110,1,1,0,0,1,2,0,0,27.8,190,2,0,0,0,0,1782,4.1,74,0,13,1413,22,48,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marcel Goc",C,18,0.25,26,0,951,13,18,373,405,12,30,2,52.1,912,437,475,12,0.16,0,73,24,1,51,0,0,7,0,41,0,30,0.41,14,10,14,0,0,6,13,0,0,0,0,21.1,106,1,0,58,57,0,1538,10.2,118,0,50,1072,14,42,1,0,5,0,0,0,0,0,0,0,0,0,0
"Marco Sturm",LW,15,0.2,24,0,993,13,9,4,0,17,26,4,18.2,11,9,2,22,0.29,0,76,19,2,69,0,0,15,0,63,1,37,0.49,30,14,180,2,6,2,0,4,10,0,0,22.7,101,1,0,3,2,1,1725,10.8,203,1,31,1274,16,44,1,0,2,0,0,0,0,0,0,0,0,0,0
"Marek Svatos",RW,4,0.07,10,0,505,9,2,0,0,4,6,0,0,0,0,0,7,0.13,0,54,23,1,22,1,0,14,0,30,0,11,0.2,35,-13,110,2,2,0,0,3,5,0,0,17,0,0,0,0,0,0,919,8.3,84,0,20,616,11,40,4,0,7,0,0,0,0,0,0,0,0,0,0
"Marek Zidlicky",D,37,0.47,128,0,1386,17,17,0,0,2,19,0,0,0,0,0,6,0.08,0,78,52,3,80,1,0,31,0,50,0,43,0.55,67,-16,279,3,20,0,0,4,24,0,0,31.7,218,2,0,0,0,0,2476,5.2,116,0,32,1885,24,46,2,0,7,0,0,0,0,0,0,0,0,0,0
"Marian Gaborik",RW,44,0.58,31,1,1261,16,31,3,1,27,58,6,28.6,7,5,2,42,0.55,0,76,46,4,59,1,0,16,0,111,0,86,1.13,37,15,281,3,12,1,0,14,26,0,0,24.7,71,0,1,1,1,1,1878,15.4,272,2,25,1614,21,52,1,0,5,0,0,0,0,0,0,0,0,0,0
"Marian Hossa",RW,27,0.47,14,0,833,14,21,0,0,17,38,3,0,1,1,0,24,0.42,0,57,24,2,41,0,0,9,0,59,0,51,0.89,18,24,152,2,5,0,0,2,7,0,0,24.1,81,1,1,1,0,5,1372,12.1,199,6,44,1067,18,47,2,0,5,0,0,0,0,0,0,0,0,0,0
"Mario Bliznak",C,0,0,1,0,17,8,0,5,9,0,0,0,64.3,14,5,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,26,0,1,0,0,17,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Eaton",D,13,0.16,135,0,1266,16,12,0,0,3,15,0,0,0,0,0,3,0.04,0,79,34,1,27,0,0,13,0,35,0,16,0.2,26,5,78,0,1,0,0,0,1,0,0,26.1,215,2,0,0,0,0,2058,4.6,65,0,3,1560,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fistric",D,9,0.13,79,0,948,14,8,0,0,1,9,0,0,0,0,0,1,0.01,0,67,21,0,171,5,1,17,0,22,0,10,0.15,69,27,1,0,0,0,0,0,0,0,0,19.3,49,0,1,0,0,0,1292,2.2,46,1,9,1000,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fraser",D,3,0.05,46,0,745,12,3,0,0,3,6,1,0,0,0,0,3,0.05,0,61,19,0,118,4,0,8,0,22,0,6,0.1,36,3,1,0,0,0,0,0,0,0,0,17.9,8,0,0,0,0,0,1089,12.5,24,0,2,755,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Giordano",D,19,0.23,126,0,1333,16,10,0,0,6,16,2,0,0,0,0,11,0.13,0,82,47,1,153,3,0,28,1,55,0,30,0.37,81,17,220,2,9,0,0,5,14,0,0,27.7,154,1,0,0,0,0,2270,9.9,111,0,33,1708,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Letestu",C,0,0,1,0,91,9,0,33,36,1,1,1,55.4,74,33,41,1,0.1,0,10,2,0,12,0,0,1,0,8,0,1,0.1,2,-2,5,0,0,0,5,0,0,0,0,12.7,0,0,0,0,0,0,127,11.1,9,0,1,96,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Mancari",RW,1,0.17,2,0,72,12,1,0,0,1,2,0,0,3,3,0,1,0.17,0,6,1,0,8,0,0,2,0,6,0,2,0.33,4,3,12,2,0,3,0,0,0,0,0,17.8,0,0,0,0,0,0,107,5.3,19,0,0,84,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Parrish",RW,2,0.12,13,0,194,12,2,2,1,0,2,0,40,10,6,4,0,0,0,16,7,0,11,0,0,2,0,9,0,2,0.12,4,-5,20,1,0,4,2,0,0,0,0,20.7,28,1,0,0,1,0,331,0,10,0,1,242,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Popovic",D,2,0.05,61,0,479,12,2,0,0,2,4,1,0,0,0,0,2,0.05,0,37,9,0,60,0,0,5,0,22,0,4,0.11,10,0,0,0,0,0,0,0,0,0,0,20.3,68,1,0,0,0,0,752,8.3,24,0,18,547,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Recchi",RW,25,0.31,22,1,1138,14,20,82,50,10,30,4,37,146,92,54,18,0.22,0,81,16,2,84,0,0,17,0,39,0,43,0.53,34,4,216,2,5,6,4,8,13,0,0,21.3,26,0,0,4,0,0,1724,11.8,152,0,26,1381,17,48,1,1,4,0,0,0,0,0,0,0,0,0,0
"Mark Streit",D,38,0.46,132,0,1532,18,25,0,0,2,27,1,0,0,0,0,11,0.13,0,82,73,2,78,0,0,24,0,91,1,49,0.6,48,0,426,5,13,0,0,9,22,0,0,26.6,147,1,0,0,0,0,2179,5.9,187,0,76,2107,25,58,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Stuart",D,5,0.09,82,0,880,15,5,0,0,2,7,1,0,0,0,0,2,0.04,0,56,18,0,103,6,0,24,0,19,0,7,0.12,80,1,5,0,0,0,0,0,0,0,0,22.7,67,1,0,0,0,0,1270,3.8,53,0,4,953,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin Biron",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,26,9,14,4,859,89,3.27,770,0.896,1
"Martin Brodeur",G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,0,0,0,0,0,76,45,25,6,2004,168,2.24,1836,0.916,9
"Martin Erat",RW,28,0.38,36,1,1054,14,18,12,6,16,34,3,32.9,73,49,24,21,0.28,0,74,63,2,48,0,0,24,0,47,0,49,0.66,50,-7,205,2,9,33,17,5,14,0,0,23.3,70,0,1,4,1,0,1724,12.5,168,1,54,1331,17,46,5,3,11,0,0,0,0,0,0,0,0,0,0
"Martin Hanzal",C,22,0.27,42,0,1157,14,18,429,440,9,27,1,50.6,1104,545,559,11,0.14,1,81,21,0,175,4,0,32,1,60,0,33,0.41,104,0,168,2,4,43,59,2,6,0,0,23.9,170,2,0,73,60,0,1938,7.5,147,0,29,1496,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin Havlat",RW,36,0.49,17,0,1043,14,22,5,4,14,36,4,50,12,6,6,18,0.25,0,73,31,3,21,0,0,17,0,55,1,54,0.74,34,-19,250,3,14,1,1,4,18,0,0,21.5,14,0,0,0,1,0,1573,10.7,169,0,30,1309,17,50,0,0,4,0,0,0,0,0,0,0,0,0,0
"Martin Skoula",D,8,0.15,73,0,828,15,8,0,0,2,10,1,0,0,0,0,3,0.06,0,52,19,0,43,0,0,5,0,18,0,11,0.21,10,3,25,0,0,0,0,1,1,0,0,22.4,51,0,0,0,0,0,1165,8.8,34,0,12,905,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin St Pierre",C,0,0,0,0,22,7,0,11,9,0,0,0,45,20,11,9,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,-2,6,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,36,0,0,0,0,28,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin St. Louis",RW,65,0.79,40,0,1305,15,35,66,64,21,56,7,45.2,157,86,71,29,0.35,0,82,59,7,20,0,0,6,0,101,2,94,1.15,12,-8,387,4,30,11,4,7,37,0,0,26.1,95,1,0,9,3,1,2137,12,242,1,62,1788,21,50,0,0,3,0,0,0,0,0,0,0,0,0,0
"Marty Reasoner",C,13,0.16,49,1,742,9,11,288,362,4,15,0,50.9,1006,494,512,4,0.05,0,80,12,0,33,0,0,12,0,31,0,17,0.21,24,-3,5,0,0,5,8,0,0,0,0,16.8,252,3,2,201,142,0,1340,4.7,86,2,51,1000,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0
