player,position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Kari Lehtonen",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,45,19,22,3,1498,134,3.06,1364,0.911,3
"Karl Alzner",D,4,0.13,54,0,482,16,4,0,0,1,5,1,0,0,0,0,1,0.03,0,30,36,0,23,0,0,1,0,9,0,5,0.17,2,-1,6,0,0,0,0,0,0,0,1,25.3,93,3,0,0,0,0,759,0.032,31,0,10,582,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Karlis Skrastins",D,14,0.18,171,0,1379,17,13,0,0,4,17,1,0,0,0,0,4,0.05,0,80,32,0,39,0,0,15,0,41,0,18,0.22,30,9,6,0,0,0,0,0,0,0,0.7,26.2,259,3,1,0,0,0,2095,0.073,55,1,19,1644,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Aucoin",RW,4,0.33,2,0,119,9,4,49,33,1,5,0,0.398,83,50,33,2,0.17,0,12,3,0,4,0,0,2,0,2,0,6,0.5,4,5,4,0,0,1,0,1,1,0,1.2,12.2,0,0,0,0,0,0,146,0.133,15,0,7,123,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Ballard",D,28,0.34,136,0,1444,17,23,0,0,5,28,1,0,0,0,0,6,0.07,0,82,71,1,172,4,0,21,1,54,0,34,0.41,72,14,191,2,4,0,0,1,5,0,1.3,27.7,198,2,1,0,0,0,2270,0.057,106,1,25,1835,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Tkachuk",C,24,0.3,23,0,1006,12,17,349,359,11,28,4,0.514,918,446,472,25,0.32,0,79,34,4,122,1,0,28,0,69,1,49,0.62,61,-11,329,4,7,95,111,14,21,0,2.3,25.2,3,0,0,2,2,0,1993,0.135,185,0,19,1339,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Yandle",D,26,0.38,64,0,949,13,14,0,0,3,17,1,0,0,0,0,4,0.06,0,69,23,0,46,1,0,16,0,45,0,30,0.43,37,-4,189,2,12,0,0,1,13,0,1.7,23.2,7,0,0,0,0,0,1602,0.034,118,0,7,1146,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ken Klee",D,10,0.14,105,0,956,13,10,0,0,1,11,0,0,0,0,0,1,0.01,0,71,9,0,102,0,0,14,0,15,0,11,0.15,28,9,7,0,0,0,0,0,0,0,0.7,22.8,132,1,0,0,0,0,1619,0.02,51,0,11,1096,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kenndal McArdle",LW,0,0,1,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0.3,12,0,0,0,0,0,0,36,0,1,0,1,22,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent Huskins",D,4,0.12,47,0,497,15,4,0,0,2,6,1,0,0,0,0,2,0.06,0,33,10,0,29,1,0,11,0,9,0,6,0.18,27,6,33,1,0,0,0,0,0,0,0.6,23.9,88,2,0,0,0,0,788,0.1,20,0,8,620,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Bieksa",D,32,0.44,60,0,1223,16,10,0,0,6,16,3,0,0,0,0,11,0.15,0,72,55,2,119,5,0,31,1,77,0,43,0.6,97,-4,279,3,20,0,0,5,25,0,2.1,26.7,187,2,2,0,0,0,1921,0.072,153,2,29,1691,23,53,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kevin Klein",D,8,0.13,47,0,743,11,8,0,0,3,11,0,0,0,0,0,4,0.06,0,63,27,0,57,1,0,7,0,22,0,12,0.19,19,-2,27,0,0,0,0,1,1,0,0.7,17.8,27,0,0,0,0,0,1120,0.098,41,0,20,797,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Porter",C,5,0.15,13,0,393,11,4,57,24,4,8,1,0.295,95,67,28,5,0.15,0,34,10,2,37,0,0,2,0,9,0,10,0.29,4,-2,61,1,1,9,3,1,2,0,1.1,17.1,8,0,0,1,1,0,580,0.128,39,0,8,463,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Quick",D,1,0.17,3,0,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,1,0,1,0.17,0,0,8,1,1,0,0,0,1,0,1.2,18,3,0,0,0,0,0,108,0,7,0,1,80,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Shattenkirk",D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,1,3,6,0.857,0
"Kevin Westgarth",RW,0,0,1,0,45,5,0,1,0,0,0,0,0,1,1,0,0,0,0,9,2,0,7,1,0,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0.1,7.4,0,0,0,0,0,0,67,0,1,0,0,45,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kim Johnsson",D,22,0.27,142,0,1588,19,15,0,0,1,16,0,0,0,0,0,2,0.02,0,81,42,0,36,0,0,22,0,53,0,24,0.3,44,-3,133,1,5,0,0,1,6,0,1.1,32.3,264,3,2,0,0,0,2613,0.022,93,2,35,1987,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimmo Timonen",D,40,0.52,164,1,1215,15,13,0,0,1,14,1,0,0,0,0,3,0.04,0,77,48,0,65,0,0,27,0,52,0,43,0.56,54,19,314,4,26,0,0,2,28,0,1.4,30.1,358,4,1,0,0,0,2319,0.029,104,1,30,1888,24,49,0,0,2,0,0,0,0,0,0,0,0,0,0
"Kirill Petrov",RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0
"Kirk Maltby",LW,6,0.08,23,0,610,7,6,5,4,5,11,3,0.4,10,6,4,5,0.06,0,78,5,1,64,0,0,14,0,20,0,11,0.14,28,-9,3,0,0,0,0,0,0,0,0.7,14.3,98,1,0,1,0,0,1117,0.086,58,0,18,712,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Chucko",RW,0,0,0,0,12,6,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,21,0,0,0,0,14,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Draper",C,10,0.13,20,2,774,9,9,272,450,6,15,0,0.603,1000,397,603,7,0.09,0,79,9,2,105,0,0,20,0,23,0,17,0.22,40,-13,7,0,0,8,12,0,0,0,1.2,19.4,165,2,1,117,141,1,1534,0.075,93,2,16,946,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Newbury",C,0,0,0,0,4,4,0,2,1,0,0,0,0.333,3,2,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,4,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Russell",D,19,0.29,62,0,841,12,9,0,0,1,10,1,0,0,0,0,2,0.03,0,66,7,1,50,0,0,9,1,31,0,21,0.32,28,-10,218,3,10,0,0,1,11,0,1.3,20.9,3,0,0,0,0,0,1380,0.023,86,0,14,1063,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Versteeg",LW,31,0.4,23,1,982,12,18,98,73,12,30,5,0.466,266,142,124,22,0.28,2,78,24,3,43,1,0,14,0,44,1,53,0.68,55,15,188,2,10,32,44,6,16,0,1.8,23.4,157,2,3,12,7,4,1829,0.158,139,7,48,1328,17,44,1,1,2,0,0,0,0,0,0,0,0,0,0
"Kristian Huselius",LW,35,0.47,16,1,1147,15,26,25,10,16,42,4,0.289,45,32,13,21,0.28,0,74,35,2,21,0,0,20,0,66,0,56,0.76,44,1,289,3,9,7,3,5,14,0,2.9,24.2,6,0,0,0,0,0,1794,0.099,212,0,49,1444,19,48,2,2,8,0,0,0,0,0,0,0,0,0,0
"Kristopher Letang",D,23,0.31,127,0,1204,16,16,0,0,5,21,2,0,0,0,0,10,0.14,0,74,54,3,111,0,0,12,0,58,0,33,0.45,24,-7,265,3,7,0,0,4,11,0,1.9,23.9,94,1,0,0,0,1,1771,0.072,138,1,23,1564,21,53,2,1,8,0,0,0,0,0,0,0,0,0,0
"Krystofer Barch",RW,5,0.07,14,0,460,6,5,5,2,4,9,1,0.286,7,5,2,4,0.06,0,72,13,1,123,19,0,14,1,8,0,9,0.12,133,1,3,0,0,0,0,0,0,0,0.4,8.6,0,0,0,0,0,0,619,0.148,27,0,9,464,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Krystofer Kolanos",C,3,0.14,3,0,182,8,2,49,53,2,4,2,0.513,115,56,59,3,0.14,0,21,2,0,37,0,0,7,0,10,0,6,0.29,16,3,39,1,1,7,6,1,2,0,1.4,17.6,0,0,0,0,0,0,369,0.1,30,0,1,222,10,36,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kurt Sauer",D,6,0.09,122,0,1175,17,5,0,0,1,6,1,0,0,0,0,1,0.01,0,68,19,0,91,2,0,12,0,34,0,7,0.1,36,-1,7,0,0,0,0,0,0,0,0.5,28.3,219,3,1,0,0,0,1921,0.03,33,1,9,1402,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtis Foster",D,5,0.5,8,0,108,10,3,0,0,1,4,0,0,0,0,0,1,0.1,0,10,4,0,8,0,0,3,0,8,0,6,0.6,6,7,18,1,2,0,0,0,2,0,1,20.2,8,0,0,0,0,0,202,0.1,10,0,0,135,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtis McLean",RW,0,0,0,0,42,10,0,1,0,1,1,0,0,1,1,0,1,0.25,0,4,1,1,7,0,0,0,0,2,0,1,0.25,0,1,0,0,0,0,0,0,0,0,1.2,15.3,0,0,0,0,0,0,61,0.2,5,0,1,42,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Brodziak",C,16,0.2,55,1,779,9,14,329,366,9,23,0,0.516,947,458,489,11,0.14,0,79,32,3,60,1,0,8,0,38,1,27,0.34,21,4,9,0,1,8,10,1,2,0,1.3,18.8,216,2,1,121,113,1,1488,0.111,99,2,33,1005,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Calder",LW,19,0.26,7,0,855,11,17,2,1,6,23,2,0.333,3,2,1,8,0.11,0,74,33,1,55,1,0,18,0,40,0,27,0.36,41,-1,116,1,2,0,0,2,4,0,1.3,18,1,0,0,0,0,0,1329,0.086,93,0,24,974,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Chipchura",C,3,0.23,3,0,121,9,3,52,43,0,3,0,0.439,107,60,47,0,0,0,13,2,0,8,1,0,0,0,3,0,3,0.23,5,-6,0,0,0,0,2,0,0,0,0.4,13.8,11,0,0,8,2,0,179,0,5,0,3,133,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Cumiskey",D,0,0,3,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0.3,12.2,0,0,0,0,0,0,73,0,2,0,1,51,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Greentree",LW,0,0,1,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,-1,3,1,0,0,0,0,0,0,1.5,13,0,0,0,0,0,0,26,0,3,0,0,18,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Okposo",RW,21,0.32,30,0,875,13,16,6,4,9,25,4,0.333,15,10,5,18,0.28,0,65,30,3,64,0,0,16,0,59,1,39,0.6,36,-6,206,3,4,1,0,9,13,0,2.5,21.4,88,1,1,3,1,0,1388,0.109,165,1,76,1170,18,51,0,0,4,0,0,0,0,0,0,0,0,0,0
"Kyle Quincey",D,34,0.47,75,0,1170,16,8,0,0,2,10,2,0,0,0,0,4,0.06,0,72,53,2,116,1,0,29,0,84,0,38,0.53,63,-5,254,3,25,0,0,2,27,0,2.1,24.8,86,1,1,0,0,0,1784,0.027,150,1,17,1510,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Turris",C,12,0.19,14,0,642,10,4,261,192,5,9,2,0.428,567,324,243,8,0.13,0,63,17,3,34,1,0,8,0,23,0,20,0.32,21,-15,157,2,8,56,44,3,11,0,1.4,16.5,14,0,0,7,7,0,1040,0.088,91,0,17,814,12,47,1,1,4,0,0,0,0,0,0,0,0,0,0
"Kyle Wellwood",C,9,0.12,19,0,792,10,6,228,292,8,14,6,0.575,621,264,357,18,0.24,0,74,31,3,14,0,0,2,0,35,0,27,0.36,4,2,226,3,3,36,65,10,13,0,1.3,17.8,1,0,0,0,0,0,1317,0.191,94,0,23,1021,13,47,3,0,9,0,0,0,0,0,0,0,0,0,0
"Ladislav Smid",D,11,0.18,56,0,847,14,11,0,0,0,11,0,0,0,0,0,0,0,0,60,37,0,93,3,0,21,0,14,0,11,0.18,57,-6,9,0,0,0,0,0,0,0,0.6,19.8,40,0,0,0,0,0,1185,0,33,0,13,897,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Landon Wilson",RW,6,0.22,4,0,238,8,6,3,0,2,8,0,0,3,3,0,2,0.07,0,27,5,0,47,1,0,8,0,16,0,8,0.3,21,5,10,0,0,0,0,0,0,0,1.3,13,0,0,0,0,0,0,350,0.059,34,0,14,249,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lasse Kukkonen",D,2,0.09,24,0,207,9,2,0,0,0,2,0,0,0,0,0,0,0,0,22,8,0,15,0,0,5,0,1,0,2,0.09,10,-2,1,0,0,0,0,0,0,0,0.5,16.4,27,1,0,0,0,0,360,0,10,0,2,235,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lauri Korpikoski",LW,8,0.12,15,0,671,9,8,116,75,6,14,1,0.4,220,132,88,6,0.09,0,68,7,1,96,0,0,7,0,21,0,14,0.21,14,-10,16,0,0,9,9,0,0,0,0.9,16.1,54,0,0,7,4,0,1095,0.095,63,0,15,742,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lawrence Nycholat",D,1,0.05,8,0,179,9,1,0,0,0,1,0,0,0,0,0,0,0,0,19,6,0,11,0,0,3,0,6,0,1,0.05,6,1,5,0,0,0,0,0,0,0,0.5,14.7,3,0,0,0,0,0,280,0,9,0,7,188,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lee Stempniak",RW,30,0.4,37,0,1008,13,19,6,3,11,30,6,0.308,13,9,4,14,0.19,0,75,31,1,107,1,0,13,0,60,1,44,0.59,33,-12,212,2,10,2,1,3,13,0,2.3,20.4,20,0,1,1,0,0,1528,0.082,171,1,39,1240,16,49,1,0,5,0,0,0,0,0,0,0,0,0,0
"Liam Reddox",LW,7,0.15,21,0,424,9,7,12,8,4,11,0,0.44,25,14,11,5,0.11,0,46,8,0,61,0,0,5,0,15,0,12,0.26,10,-6,4,0,0,0,0,1,1,0,0.8,15.6,52,1,0,2,3,0,719,0.128,39,0,9,481,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loui Eriksson",LW,27,0.33,51,2,1221,14,22,2,1,28,50,9,0.182,11,9,2,36,0.44,0,82,31,4,31,0,0,7,0,60,1,63,0.77,14,14,246,3,5,1,0,7,12,0,2.2,23.2,158,1,0,6,1,1,1904,0.202,178,1,80,1626,19,51,1,0,5,0,0,0,0,0,0,0,0,0,0
"Lubomir Visnovsky",D,23,0.46,82,0,872,17,11,0,0,3,14,1,0,0,0,0,8,0.16,0,50,53,1,27,0,0,15,0,54,0,31,0.62,30,6,251,5,12,0,0,5,17,0,1.7,23.7,26,0,0,0,0,0,1184,0.093,86,0,18,1150,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luca Caputi",LW,0,0,0,0,46,9,0,0,0,1,1,1,0,0,0,0,1,0.2,0,5,1,0,3,0,0,2,0,2,0,1,0.2,4,-1,5,1,0,0,0,0,0,0,1.4,13,0,0,0,0,0,0,65,0.143,7,0,0,51,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luca Sbisa",D,7,0.18,48,0,607,15,3,0,0,0,3,0,0,0,0,0,0,0,0,39,29,0,46,0,0,18,0,19,0,7,0.18,36,-6,68,1,4,0,0,0,4,0,1,24.1,5,0,0,0,0,0,938,0,38,0,7,681,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lukas Kaspar",LW,2,0.15,2,0,111,8,1,4,0,2,3,2,0,4,4,0,2,0.15,0,13,3,1,18,0,0,4,0,5,0,4,0.31,8,0,6,0,1,0,0,0,1,0,1.1,13,0,0,0,0,0,0,169,0.143,14,0,3,118,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lukas Krajicek",D,17,0.24,90,0,1169,16,14,0,0,2,16,0,0,0,0,0,2,0.03,0,71,49,0,54,0,0,24,0,23,0,19,0.27,48,-8,54,0,2,0,0,0,2,0,0.9,27.9,168,2,1,0,0,0,1984,0.03,66,1,22,1392,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Richardson",D,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,2,-3,0,0,0,0,0,0,0,0,0,17.5,3,1,0,0,0,0,35,0,0,0,0,25,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Schenn",D,12,0.17,119,0,1272,18,12,0,0,1,13,1,0,0,0,0,2,0.03,0,70,74,0,206,7,0,18,0,39,0,14,0.2,71,-12,18,0,0,0,0,1,1,0,1.5,28.4,215,3,0,0,0,0,1991,0.02,102,0,33,1507,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manny Legace",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,0,0,28,13,9,2,669,77,3.18,592,0.885,0
"Manny Malhotra",C,24,0.31,52,0,1085,14,17,438,601,11,28,2,0.58,1380,579,801,11,0.14,0,77,19,3,74,0,0,14,0,46,0,35,0.45,28,9,83,1,6,37,56,0,6,0,1.5,26.5,217,2,1,104,144,0,2043,0.095,116,1,40,1386,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Methot",D,13,0.2,54,0,1064,16,13,0,0,4,17,0,0,0,0,0,4,0.06,0,66,18,0,135,1,0,20,1,31,0,17,0.26,55,7,9,0,0,0,0,0,0,0,0.9,24.4,110,1,0,0,0,0,1613,0.069,58,0,8,1184,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Savard",C,63,0.77,19,2,1165,14,40,471,442,16,56,4,0.499,1289,646,643,25,0.3,0,82,52,5,25,0,0,30,1,61,0,88,1.07,70,25,303,3,21,113,128,9,30,0,2.6,22.9,132,1,2,62,73,0,1877,0.117,213,2,55,1601,19,51,0,0,3,0,0,0,0,0,0,0,0,0,0
"Marc Staal",D,12,0.15,75,0,1447,17,10,0,0,3,13,0,0,0,0,0,3,0.04,0,82,31,1,189,2,0,22,1,43,0,15,0.18,64,-7,43,0,1,0,0,0,1,0,1.2,27.5,241,2,1,0,0,0,2252,0.031,96,1,41,1732,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Bergeron",D,18,0.25,68,0,958,13,7,0,0,7,14,2,0,0,0,0,14,0.19,0,72,21,3,30,0,0,15,0,60,1,32,0.44,30,5,242,3,11,0,0,7,18,0,1.9,23.4,15,0,0,0,0,0,1685,0.1,140,0,11,1216,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Fleury",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,0,61,35,18,7,1850,162,2.67,1688,0.912,4
"Marc-Andre Gragnani",D,0,0,3,0,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,2,0,0,0,2,2,3,0,0,0,0,0,0,0,0.8,24,5,1,0,0,0,0,96,0,3,0,2,61,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Antoine Pouliot",C,12,0.19,19,0,650,10,10,94,95,8,18,1,0.483,211,109,102,8,0.13,0,63,23,2,42,1,0,9,0,33,0,20,0.32,23,1,63,1,2,11,6,0,2,0,1.5,15.5,11,0,0,4,1,0,978,0.085,94,0,18,724,11,44,1,0,3,0,0,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic",D,30,0.37,122,0,1500,18,11,0,0,3,14,0,0,0,0,0,6,0.07,0,82,48,1,56,0,0,16,1,50,0,36,0.44,42,15,241,2,18,0,0,3,21,0,1.3,28,218,2,1,0,0,0,2296,0.058,104,1,20,1960,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcel Goc",C,9,0.16,17,1,670,12,9,204,301,2,11,1,0.582,570,238,332,2,0.04,0,55,20,1,83,0,0,9,0,38,0,11,0.2,18,-6,14,0,0,10,9,0,0,0,1.9,20.7,81,1,0,24,22,0,1139,0.019,104,0,29,765,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marco Sturm",LW,6,0.32,4,0,207,10,5,1,2,3,8,4,0.75,4,1,3,7,0.37,0,19,3,0,12,0,0,4,0,16,0,13,0.68,8,9,61,3,1,0,0,4,5,0,2.4,21.8,35,1,0,0,1,0,415,0.156,45,0,5,304,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marek Malik",D,5,0.12,43,0,655,15,5,0,0,0,5,0,0,0,0,0,0,0,0,42,24,0,14,0,0,18,0,8,0,5,0.12,36,-3,34,0,0,0,0,0,0,0,0.5,27.9,115,2,0,0,0,0,1172,0,22,0,14,804,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marek Svatos",RW,20,0.29,21,0,747,10,13,2,0,8,21,4,0,3,3,0,14,0.2,0,69,20,1,37,0,0,16,0,41,0,34,0.49,34,-6,156,2,7,1,0,6,13,0,2,19.7,0,0,0,0,0,0,1358,0.1,140,0,14,904,13,40,3,3,9,0,0,0,0,0,0,0,0,0,0
"Marek Zidlicky",D,30,0.39,95,1,1305,17,15,0,0,2,17,2,0,0,0,0,12,0.16,0,76,47,3,74,0,0,38,0,63,0,42,0.55,76,-12,273,3,15,0,0,10,25,0,1.9,28.9,101,1,0,0,0,0,2200,0.082,147,0,12,1680,22,46,3,3,5,0,0,0,0,0,0,0,0,0,0
"Marian Gaborik",RW,10,0.59,5,0,270,15,5,4,0,10,15,1,0,5,5,0,13,0.76,0,17,11,2,15,0,0,1,0,9,0,23,1.35,2,3,53,3,5,1,0,2,7,0,4,27.6,15,0,0,0,0,1,470,0.191,68,1,11,339,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marian Hossa",RW,31,0.42,9,1,1010,13,17,9,2,30,47,8,0.21,19,15,4,40,0.54,1,74,34,8,70,1,0,24,0,108,1,71,0.96,63,27,226,3,13,6,1,10,23,0,4.1,23.4,80,1,1,0,1,0,1730,0.13,307,1,40,1317,17,46,2,2,4,0,0,0,0,0,0,0,0,0,0
"Mark Eaton",D,5,0.07,148,0,989,14,5,0,0,3,8,1,0,0,0,0,4,0.06,0,68,17,0,43,0,0,18,0,24,0,9,0.13,36,3,30,0,0,0,0,1,1,0,0.5,22.4,187,2,0,0,0,0,1523,0.118,34,0,5,1208,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fistric",D,4,0.11,44,0,478,13,4,0,0,0,4,0,0,0,0,0,0,0,0,36,14,0,114,0,0,16,1,12,0,4,0.11,42,-1,0,0,0,0,0,0,0,0,1,20.9,95,2,0,0,0,0,751,0,35,0,13,574,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Giordano",D,17,0.29,39,0,745,12,13,0,0,0,13,0,0,0,0,0,2,0.03,0,58,10,0,55,3,0,22,0,36,0,19,0.33,59,2,162,2,4,0,0,2,6,0,1.4,23,31,0,0,0,0,0,1336,0.024,82,0,20,940,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Mancari",RW,1,0.14,1,0,75,10,0,3,3,1,1,0,0.571,7,3,4,1,0.14,0,7,1,0,8,0,0,2,0,8,0,2,0.29,4,-4,16,2,1,0,0,0,1,0,3,16.6,0,0,0,0,1,0,116,0.048,21,0,1,92,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Parrish",RW,5,0.11,21,0,412,9,4,3,1,4,8,0,0.2,5,4,1,8,0.18,0,44,10,3,30,0,0,9,0,32,0,13,0.3,18,-3,83,1,1,1,0,4,5,0,1,14.7,0,0,0,0,0,0,646,0.174,46,0,9,495,11,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Recchi",RW,38,0.48,27,0,968,12,17,22,19,17,34,5,0.428,56,32,24,23,0.29,0,80,31,3,104,0,0,11,0,40,1,61,0.76,22,-18,262,3,21,2,1,6,27,0,1.6,22.1,111,1,0,8,4,0,1764,0.178,129,0,33,1341,16,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Streit",D,40,0.54,113,1,1299,17,20,0,0,5,25,1,0,0,0,0,16,0.22,0,74,68,1,114,0,0,31,0,73,0,56,0.76,62,5,381,5,19,0,0,10,29,0,2,27.2,184,2,1,0,0,1,2012,0.107,150,2,51,1866,25,56,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Stuart",D,12,0.15,105,0,1158,14,11,0,0,5,16,1,0,0,0,0,5,0.06,0,82,18,1,95,4,0,23,1,32,0,17,0.21,76,20,4,0,1,0,0,0,1,0,0.7,19.8,100,1,0,0,0,0,1622,0.082,61,0,6,1264,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin Biron",G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176,0,0,0,0,0,53,29,19,5,1718,146,2.76,1572,0.915,2
"Martin Brodeur",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,30,19,9,3,870,73,2.41,797,0.916,5
