player,position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Darryl Boyce",C,0,0,0,0,3,3,0,0,2,0,0,0,1,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Darryl Sydor",D,12,0.16,102,0,1041,14,9,0,0,0,9,0,0,0,0,0,1,0.01,0,74,21,0,36,2,0,8,0,37,0,13,0.18,26,1,158,2,3,0,0,1,4,0,0.8,23,98,1,0,0,0,0,1705,0.017,59,0,7,1298,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dave Bolland",C,13,0.33,21,0,419,10,12,163,134,4,16,0,0.465,385,206,179,4,0.1,0,39,6,0,55,0,0,14,0,13,0,17,0.44,28,6,41,1,1,10,13,0,1,0,1.3,19.6,74,1,0,33,32,0,763,0.082,49,0,18,534,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Backes",C,18,0.25,13,1,866,12,14,22,16,10,24,3,0.448,67,37,30,13,0.18,0,72,14,2,240,5,0,27,2,45,0,31,0.43,99,-11,156,2,4,14,14,3,7,0,1.8,20.3,33,0,0,1,0,0,1464,0.101,129,0,20,1056,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Booth",LW,18,0.25,29,1,996,13,17,21,10,21,38,5,0.342,38,25,13,22,0.3,0,73,26,6,113,0,0,13,0,72,0,40,0.55,26,13,126,1,1,2,3,1,2,0,3.1,21.5,58,0,0,2,0,0,1572,0.096,228,0,30,1180,16,45,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Brine",C,1,0.11,4,0,52,5,1,25,16,0,1,0,0.386,44,27,17,0,0,0,9,1,0,3,0,0,2,0,1,0,1,0.11,4,-1,1,0,0,1,1,0,0,0,0.3,8.9,1,0,0,1,0,0,80,0,3,0,2,54,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Clarkson",RW,13,0.16,12,0,928,11,11,8,6,9,20,2,0.4,15,9,6,9,0.11,0,81,14,1,150,21,0,34,1,61,0,22,0.27,183,1,45,0,2,1,0,0,2,0,1.9,16.2,0,0,0,0,0,0,1315,0.06,151,0,13,974,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Hale",D,2,0.03,25,0,744,12,2,0,0,0,2,0,0,0,0,0,0,0,0,58,22,0,86,2,0,18,0,24,0,2,0.03,46,0,9,0,0,0,0,0,0,0,0.6,18.9,51,0,0,0,0,0,1097,0,35,0,14,805,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Jones",RW,4,0.15,9,0,285,10,3,5,3,1,4,0,0.375,8,5,3,2,0.07,0,27,7,0,40,0,0,4,0,12,0,6,0.22,8,-5,20,0,1,0,0,1,2,0,1.4,16,0,0,0,0,0,0,432,0.054,37,0,2,306,11,43,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Koci",LW,0,0,2,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,8,0,4,2,0,0,0,0,68,-4,1,0,0,0,0,0,0,0,0.1,5.9,0,0,0,0,0,0,107,0,2,0,0,65,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Krejci",C,21,0.38,27,0,699,12,11,269,248,4,15,1,0.482,635,329,306,6,0.11,0,56,8,0,47,0,0,10,0,15,0,27,0.48,20,-3,118,2,9,51,52,1,10,0,1.3,18.9,17,0,1,9,6,1,1060,0.082,73,2,18,835,14,47,1,0,5,0,0,0,0,0,0,0,0,0,0
"David Legwand",C,29,0.45,21,0,816,12,19,307,234,11,30,7,0.436,700,395,305,15,0.23,0,65,26,1,7,0,0,19,0,30,0,44,0.68,38,-4,227,3,9,45,43,4,13,0,2.2,22.8,126,1,1,43,28,0,1485,0.104,144,1,52,1170,18,47,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Moss",RW,7,0.17,18,0,429,10,7,9,5,4,11,3,0.412,17,10,7,4,0.1,0,41,11,0,42,0,0,5,0,26,0,11,0.27,10,-4,32,0,0,0,0,0,0,0,1.5,18.9,46,1,0,1,2,0,776,0.067,60,0,9,508,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Perron",LW,14,0.23,7,0,651,10,12,7,3,10,22,1,0.357,14,9,5,13,0.21,0,62,12,1,65,0,0,19,0,30,0,27,0.44,38,16,125,2,2,2,2,3,5,0,1.1,16.8,0,0,0,0,0,0,1044,0.191,68,0,24,778,12,45,0,0,5,0,0,0,0,0,0,0,0,0,0
"David Steckel",C,7,0.1,42,0,646,9,6,266,360,5,11,0,0.563,900,393,507,5,0.07,0,67,21,1,91,2,0,12,0,31,0,12,0.18,34,1,9,0,0,4,12,0,0,0,1,20.4,253,3,1,123,135,0,1364,0.076,66,1,31,908,13,40,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Tanabe",D,2,0.11,13,0,179,9,2,0,0,1,3,0,0,0,0,0,1,0.06,0,18,7,0,8,0,0,4,0,4,0,3,0.17,8,2,24,1,0,0,0,0,0,0,0.7,16.1,11,0,0,0,0,0,290,0.083,12,0,2,215,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Vyborny",RW,19,0.29,23,0,737,11,9,27,11,5,14,1,0.368,57,36,21,7,0.11,0,66,12,0,36,0,0,17,0,21,0,26,0.39,34,-8,177,2,10,3,6,2,12,0,1.6,21.3,107,1,0,6,4,0,1406,0.066,106,0,25,1022,15,44,0,0,3,0,0,0,0,0,0,0,0,0,0
"Daymond Langkow",C,35,0.44,37,1,1169,14,25,347,265,15,40,9,0.437,817,460,357,30,0.38,0,80,43,4,75,1,0,7,0,70,0,65,0.81,19,16,312,3,9,105,87,14,23,0,2.5,22.5,24,0,1,8,5,1,1800,0.149,201,2,52,1506,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dean McAmmond",C,13,0.19,18,0,683,10,11,127,105,6,17,1,0.432,259,147,112,9,0.13,0,68,28,1,43,0,0,6,0,25,0,22,0.32,12,1,9,0,0,2,2,0,0,0,1,15.4,91,1,2,18,5,3,1048,0.134,67,5,33,784,11,45,1,1,3,0,0,0,0,0,0,0,0,0,0
"Denis Grebeshkov",D,15,0.21,55,0,967,13,13,0,0,2,15,0,0,0,0,0,3,0.04,0,71,54,0,41,0,0,11,0,26,0,18,0.25,22,2,148,2,2,0,0,1,3,0,0.5,20.3,82,1,0,0,0,0,1438,0.088,34,0,18,1198,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denis Tolpeko",C,5,0.19,1,0,212,8,4,0,0,1,5,0,0,0,0,0,1,0.04,0,26,11,0,15,0,0,7,1,15,0,6,0.23,24,-4,2,0,1,0,0,0,1,0,0.9,12,0,0,0,0,0,0,311,0.042,24,0,6,215,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dennis Seidenberg",D,15,0.32,81,0,674,14,8,0,0,0,8,0,0,0,0,0,0,0,0,47,12,0,110,0,0,9,0,30,0,15,0.32,18,6,121,2,7,0,0,0,7,0,1.7,24.4,89,1,0,0,0,0,1146,0,80,0,7,885,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dennis Wideman",D,23,0.28,110,0,1496,18,12,0,0,4,16,1,0,0,0,0,13,0.16,0,81,63,1,62,0,0,35,0,100,0,36,0.44,70,11,301,3,11,0,0,9,20,0,2.1,26.8,239,2,0,0,0,0,2168,0.076,171,0,22,2037,25,56,0,0,1,0,0,0,0,0,0,0,0,0,0
"Derek Armstrong",C,27,0.35,29,0,888,11,20,316,318,7,27,0,0.507,750,370,380,8,0.1,1,77,43,2,106,1,0,19,1,41,0,35,0.45,63,4,129,1,7,50,59,1,8,0,1.5,18.9,5,0,0,4,3,0,1459,0.068,118,0,19,1022,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Boogaard",LW,0,0,3,0,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,32,10,0,7,1,4,0,0,0,74,-5,1,0,0,0,0,0,0,0,0.2,7.3,0,0,0,0,0,0,247,0,6,0,0,133,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek MacKenzie",C,0,0,4,0,126,7,0,46,25,2,2,0,0.342,73,48,25,2,0.12,0,17,2,0,12,0,0,3,0,7,0,2,0.12,8,-2,1,0,0,1,0,0,0,0,1.1,12.3,4,0,0,1,0,0,209,0.105,19,0,7,132,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Meech",D,3,0.09,18,0,347,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,22,0,0,3,0,14,0,3,0.09,6,-5,37,1,3,0,0,0,3,0,1.4,17.1,3,0,0,0,0,0,546,0,44,0,8,388,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Morris",D,17,0.21,115,0,1340,16,9,0,0,6,15,3,0,0,0,0,8,0.1,0,82,22,0,81,1,0,29,2,57,0,25,0.3,83,8,172,2,8,0,0,2,10,0,1.6,30.2,267,3,0,0,0,0,2475,0.059,135,0,24,1780,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Roy",C,49,0.63,48,0,1130,14,30,441,453,23,53,4,0.512,1393,680,713,32,0.41,0,78,66,4,36,0,0,23,0,74,0,81,1.04,46,13,300,3,17,122,165,6,23,0,2.8,23.6,205,2,2,117,95,3,1839,0.147,218,5,48,1635,20,53,1,1,5,0,0,0,0,0,0,0,0,0,0
"Derian Hatcher",D,5,0.11,72,0,743,16,4,0,0,2,6,2,0,0,0,0,2,0.05,0,44,33,1,106,1,0,14,0,8,0,7,0.16,33,4,12,0,0,0,0,0,0,0,0.6,26.3,171,3,1,0,0,0,1155,0.074,27,1,12,928,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derick Brassard",C,1,0.06,0,0,125,7,1,42,31,1,2,0,0.425,80,46,34,1,0.06,0,17,3,0,11,0,0,3,0,4,0,2,0.12,6,-4,28,1,0,4,3,0,0,0,0.8,12.6,0,0,0,0,0,0,215,0.077,13,0,4,153,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Devin Setoguchi",RW,6,0.14,17,0,520,11,6,6,8,8,14,1,0.647,17,6,11,11,0.25,0,44,20,2,64,0,0,4,0,35,0,17,0.39,8,6,104,2,0,0,3,3,3,0,2.4,18.2,2,0,0,0,0,0,801,0.105,105,0,17,626,14,47,1,1,3,0,0,0,0,0,0,0,0,0,0
"Dick Tarnstrom",D,11,0.23,71,0,690,14,5,0,0,2,7,0,0,0,0,0,3,0.06,0,48,24,0,22,0,0,25,0,30,0,14,0.29,52,-11,158,3,6,0,0,1,7,0,0.9,22.3,80,1,0,0,0,0,1069,0.068,44,0,7,930,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dion Phaneuf",D,43,0.52,88,0,1522,18,20,0,0,6,26,3,0,0,0,0,17,0.21,0,82,51,4,194,10,0,60,1,109,0,60,0.73,182,12,413,5,23,0,0,10,33,0,3.2,29.6,230,2,0,0,0,1,2424,0.065,263,1,52,2166,26,54,0,0,3,0,0,0,0,0,0,0,0,0,0
"Dmitri Kalinin",D,7,0.15,52,0,644,14,5,0,0,0,5,0,0,0,0,0,1,0.02,0,46,25,0,24,0,0,16,0,25,0,8,0.17,32,-7,95,2,2,0,0,1,3,0,1.3,20,57,1,0,0,0,0,921,0.017,60,0,9,797,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominic Moore",C,12,0.18,29,0,789,11,12,280,305,4,16,1,0.514,704,342,362,5,0.07,0,68,22,0,40,0,0,12,0,38,0,17,0.25,24,-4,15,0,0,11,11,1,1,0,1.5,19.1,99,1,0,51,46,0,1296,0.05,100,0,24,904,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donald Brashear",LW,3,0.04,12,0,613,7,3,1,0,5,8,1,0,1,1,0,5,0.06,1,80,24,0,133,13,0,21,0,28,0,8,0.1,119,-7,15,0,0,0,0,0,0,0,0.7,10,0,0,0,0,0,0,802,0.085,59,0,14,628,7,47,0,0,1,0,0,0,0,0,0,0,0,0,0
"Doug Janik",D,3,0.05,44,0,550,9,3,0,0,1,4,0,0,0,0,0,1,0.02,0,61,17,0,33,3,0,10,1,13,0,4,0.07,45,-3,0,0,0,0,0,0,0,0,0.4,12.4,17,0,0,0,0,0,755,0.043,23,0,8,568,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doug Weight",C,15,0.22,21,0,754,11,7,247,211,8,15,0,0.472,614,324,290,10,0.15,0,67,27,1,48,0,0,16,0,39,0,25,0.37,32,4,214,3,8,75,79,2,10,0,1.4,18.9,10,0,0,2,0,0,1268,0.104,96,0,12,979,14,46,0,0,3,0,0,0,0,0,0,0,0,0,0
"Douglas Murray",D,9,0.14,83,0,986,14,8,0,0,1,9,0,0,0,0,0,1,0.02,1,66,39,0,127,12,0,8,1,28,0,10,0.15,98,20,19,0,0,0,0,0,0,0,0.7,25.8,147,2,1,0,0,0,1705,0.021,48,1,24,1152,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Fata",D,1,0.2,3,0,75,15,1,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,3,0,0,2,0,3,0,1,0.2,4,-1,0,0,0,0,0,0,0,0,0.8,20.2,11,2,0,0,0,0,101,0,4,0,4,87,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Larman",C,1,0.17,1,0,35,5,1,15,10,0,1,0,0.385,26,16,10,0,0,0,6,0,0,5,0,0,1,0,2,0,1,0.17,2,1,0,0,0,0,0,0,0,0,0.2,8.8,0,0,0,1,0,0,53,0,1,0,1,35,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Miller",LW,3,0.12,11,0,259,9,3,4,3,2,5,0,0.333,9,6,3,2,0.08,0,26,4,0,12,0,0,3,0,12,0,5,0.19,6,-1,7,0,0,0,0,0,0,0,1.2,16.4,24,0,0,2,0,0,427,0.067,30,0,6,290,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Stafford",RW,22,0.34,20,0,739,11,20,12,5,15,35,2,0.381,21,13,8,16,0.25,0,64,26,5,62,1,0,23,0,32,0,38,0.59,51,3,123,1,2,1,3,1,3,0,1.6,16.9,3,0,0,0,0,0,1081,0.155,103,0,15,866,13,48,1,1,4,0,0,0,0,0,0,0,0,0,0
"Duncan Keith",D,20,0.24,115,0,1548,18,13,0,0,10,23,3,0,0,0,0,12,0.15,0,82,41,0,67,0,1,23,0,38,0,32,0.39,56,30,173,2,5,0,0,1,6,0,1.8,27.9,374,4,2,0,0,1,2290,0.081,148,3,52,2096,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dustin Boyd",C,5,0.1,14,0,415,8,5,59,60,7,12,1,0.504,129,64,65,7,0.15,0,48,11,1,39,0,0,3,0,15,0,12,0.25,6,-11,35,0,0,2,5,0,0,0,1,14.6,19,0,0,3,0,0,701,0.152,46,0,20,471,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dustin Brown",RW,27,0.35,23,2,1144,14,15,4,2,19,34,3,0.5,40,20,20,33,0.42,0,78,62,4,311,3,0,19,0,80,1,60,0.77,55,-13,289,3,10,0,1,12,22,0,2.8,25.7,148,1,2,16,17,2,2006,0.151,219,4,26,1582,20,47,4,1,8,0,0,0,0,0,0,0,0,0,0
"Dustin Byfuglien",RW,17,0.25,30,0,867,12,7,1,0,12,19,4,0,1,1,0,19,0.28,0,67,28,4,137,1,0,27,0,63,0,36,0.54,59,-7,261,3,10,0,0,7,17,0,2.4,20.6,12,0,0,0,0,0,1378,0.117,163,0,30,1140,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dustin Penner",LW,24,0.29,37,0,1094,13,15,55,38,10,25,3,0.55,189,85,104,23,0.28,0,82,55,4,99,1,0,15,1,80,1,47,0.57,45,-12,305,3,9,29,63,13,22,0,2.5,21,11,0,0,1,3,0,1720,0.114,201,0,44,1410,17,49,0,0,1,0,0,0,0,0,0,0,0,0,0
"Duvie Westcott",D,3,0.13,14,0,282,12,1,0,0,0,1,1,0,0,0,0,1,0.04,0,23,7,0,18,0,0,10,1,11,0,4,0.17,30,-10,81,3,2,0,0,1,3,0,1.2,20.5,14,0,0,0,0,0,472,0.037,27,0,3,377,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dwayne King",LW,3,0.05,3,0,335,5,3,5,2,3,6,1,0.286,7,5,2,3,0.05,0,61,0,1,75,14,0,15,0,3,0,6,0.1,100,-4,4,0,0,0,0,0,0,0,0.6,9,1,0,0,0,0,0,552,0.083,36,0,4,341,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dwayne Roloson",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,0,0,0,0,0,38,15,17,5,1204,119,3.05,1085,0.901,0
"Ed Jovanovski",D,39,0.49,63,0,1397,17,19,0,0,4,23,2,0,0,0,0,12,0.15,0,80,42,2,114,3,0,24,1,77,0,51,0.64,73,-13,355,4,19,0,0,8,27,0,3,28.2,51,0,1,0,0,0,2256,0.05,240,1,31,1803,22,48,0,0,1,0,0,0,0,0,0,0,0,0,0
"Edward Purcell",LW,2,0.2,0,0,111,11,2,0,0,1,3,0,0,0,0,0,1,0.1,0,10,5,0,2,0,0,0,0,8,0,3,0.3,0,2,8,0,0,0,0,0,0,0,1,17.3,0,0,0,0,0,0,173,0.1,10,0,1,119,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enver Lisin",RW,1,0.08,1,0,162,12,0,1,1,3,3,0,0.5,2,1,1,4,0.31,0,13,2,0,8,0,0,3,0,24,0,5,0.38,6,-5,25,1,1,0,0,1,2,0,2.1,19.8,0,0,0,0,0,0,257,0.148,27,0,2,187,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Belanger",C,24,0.32,46,0,948,12,17,409,409,5,22,2,0.491,1195,608,587,13,0.17,0,75,35,3,51,0,0,15,0,65,0,37,0.49,30,-6,176,2,7,80,91,7,14,0,1.5,27.3,166,2,0,119,87,1,2044,0.113,115,1,40,1291,17,38,0,0,1,0,0,0,0,0,0,0,0,0,0
"Eric Boulton",LW,5,0.07,19,0,545,7,5,2,1,4,9,1,0.25,4,3,1,4,0.05,1,74,6,0,56,13,0,16,2,20,0,9,0.12,127,-10,4,0,0,0,0,0,0,0,0.9,10.6,1,0,0,1,0,0,783,0.063,64,0,16,551,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Brewer",D,21,0.27,123,0,1392,18,11,0,0,1,12,0,0,0,0,0,1,0.01,0,77,47,0,92,3,0,33,1,50,0,22,0.29,91,-18,222,2,10,0,0,0,10,0,1.3,29.9,281,3,0,0,0,0,2300,1,101,0,27,1896,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Fehr",RW,5,0.22,8,0,209,9,1,1,0,1,2,0,0,2,2,0,1,0.04,0,23,6,0,11,0,0,3,0,18,0,6,0.26,6,4,32,1,4,1,0,0,4,0,1.7,13.6,0,0,0,0,0,0,313,0.025,40,0,6,241,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Godard",RW,1,0.01,6,0,346,4,1,1,0,1,2,0,0,1,1,0,1,0.01,2,74,13,1,36,17,0,13,4,11,0,2,0.03,171,-8,1,0,0,0,0,0,0,0,0.2,7.6,0,0,0,0,0,0,562,0.071,14,0,1,348,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Nystrom",LW,7,0.16,17,0,423,9,7,4,7,3,10,0,0.5,14,7,7,3,0.07,0,44,9,0,68,8,0,4,0,14,0,10,0.23,48,-5,11,0,0,0,0,0,0,0,1,17.7,70,1,0,3,0,0,777,0.071,42,0,16,505,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Perrin",C,33,0.41,31,0,1048,12,21,210,269,8,29,1,0.53,717,337,380,12,0.15,0,81,36,0,52,0,0,13,0,42,0,45,0.56,26,-5,166,2,4,29,33,2,6,1,1.5,21.6,229,2,8,98,78,2,1748,0.099,121,10,58,1443,17,50,2,2,4,0,0,0,0,0,0,0,0,0,0
"Eric Staal",C,44,0.54,33,2,1284,15,23,684,537,24,47,6,0.449,1708,941,767,38,0.46,0,82,46,7,99,0,0,25,0,108,0,82,1,50,-2,382,4,21,186,185,14,35,2,3.8,26,106,1,0,71,45,0,2134,0.123,310,0,56,1774,21,50,1,0,2,0,0,0,0,0,0,0,0,0,0
"Erik Christensen",C,13,0.22,2,0,640,10,7,146,200,9,16,1,0.584,474,197,277,11,0.19,0,59,14,0,35,0,0,15,0,51,0,24,0.41,30,-10,140,2,6,48,71,2,8,0,2.2,17.9,6,0,0,3,6,0,1055,0.083,132,0,20,787,13,45,6,2,11,0,0,0,0,0,0,0,0,0,0
"Erik Cole",LW,29,0.4,24,0,1043,14,22,23,5,12,34,6,0.237,38,29,9,22,0.3,0,73,32,4,186,2,0,23,2,84,0,51,0.7,76,5,302,4,7,4,1,10,17,0,3,24.3,67,0,0,2,3,0,1772,0.102,216,0,35,1413,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erik Ersberg",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,13,6,5,3,452,33,2.48,419,0.927,2
"Erik Johnson",D,28,0.41,64,0,978,14,14,0,0,1,15,1,0,0,0,0,5,0.07,0,69,37,3,87,0,0,14,0,47,0,33,0.48,28,-9,258,3,14,0,0,4,18,0,1.5,22.4,18,0,0,0,0,0,1548,0.048,105,0,27,1254,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethan Moreau",LW,4,0.16,13,0,304,12,3,4,3,4,7,1,0.435,23,13,10,5,0.2,0,25,16,0,49,3,0,12,0,17,0,9,0.36,39,-4,23,0,1,1,1,1,2,0,2.2,20.8,70,2,0,8,6,0,521,0.093,54,0,6,397,15,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Evgeni Malkin",C,59,0.72,40,5,1269,15,36,406,239,30,66,8,0.393,890,540,350,47,0.57,0,82,76,5,49,0,0,34,1,86,0,106,1.29,78,16,412,5,23,105,93,17,40,0,3.3,24.2,66,0,0,29,18,0,1984,0.173,272,0,69,1748,21,53,0,0,5,0,0,0,0,0,0,0,0,0,0
"Evgeni Nabokov",G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,0,0,0,0,0,77,46,21,8,1802,163,2.14,1639,0.91,6
"Fedor Tyutin",D,15,0.18,112,0,1296,15,9,0,0,4,13,1,0,0,0,0,5,0.06,0,82,41,0,218,1,0,19,0,52,0,20,0.24,43,5,181,2,5,0,0,1,6,0,1.6,27.2,198,2,1,0,0,0,2230,0.038,131,1,25,1676,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fernando Pisani",RW,9,0.16,14,1,685,12,8,2,1,9,17,3,0.286,7,5,2,13,0.23,0,56,22,3,41,0,0,14,0,29,0,22,0.39,28,-5,101,1,1,0,0,4,5,0,1.7,21.8,138,2,0,3,1,0,1220,0.135,96,0,20,925,16,46,2,2,3,0,0,0,0,0,0,0,0,0,0
"Filip Kuba",D,25,0.33,131,1,1361,18,15,0,0,4,19,2,0,0,0,0,6,0.08,0,75,60,0,69,0,0,18,0,59,0,31,0.41,40,-8,271,3,9,0,0,2,11,0,1.5,28.9,238,3,1,0,0,0,2165,0.053,113,1,23,1871,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Francis Bouillon",D,6,0.08,116,0,1073,14,6,0,0,2,8,0,0,0,0,0,2,0.03,1,74,36,0,168,3,0,18,0,21,0,8,0.11,61,9,10,0,0,0,0,0,0,0,0.8,22.5,200,2,0,0,0,0,1663,0.033,60,0,22,1284,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Francois Beauchemin",D,19,0.23,71,0,1527,18,11,0,0,2,13,0,0,0,0,0,2,0.02,0,82,46,2,97,1,0,27,0,83,1,21,0.26,59,-9,225,2,7,0,0,0,7,0,1.8,26.4,340,4,1,0,0,0,2167,0.014,144,1,36,2093,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frans Nielsen",C,1,0.06,8,0,133,8,1,55,49,2,3,0,0.486,111,57,54,2,0.12,0,16,1,0,4,0,0,0,0,7,0,3,0.19,0,1,4,0,0,2,4,0,0,0,1.1,12.1,1,0,0,0,1,0,193,0.118,17,0,6,139,8,43,0,0,1,0,0,0,0,0,0,0,0,0,0
"Frantisek Kaberle",D,22,0.28,82,0,1095,13,12,0,0,0,12,0,0,0,0,0,0,0,0,80,17,0,28,0,0,15,0,22,0,22,0.28,30,-4,217,2,10,0,0,0,10,0,1.1,23.4,59,0,0,0,0,0,1869,0,89,0,26,1371,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Freddy Meyer",D,9,0.16,72,1,867,15,7,0,0,3,10,0,0,0,0,0,3,0.05,0,57,27,2,88,0,0,11,0,26,0,12,0.21,22,2,72,1,2,0,0,0,2,0,0.9,21.9,129,2,0,0,0,0,1251,0.059,51,0,38,1068,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fredrik Modin",LW,6,0.26,11,0,287,12,5,34,25,4,9,1,0.447,103,57,46,6,0.26,0,23,7,1,16,0,0,10,0,20,0,12,0.52,20,1,68,2,1,17,19,2,3,0,1.8,24.3,31,1,0,6,2,0,558,0.146,41,0,11,387,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fredrik Sjostrom",LW,9,0.13,21,1,698,10,7,9,2,8,15,1,0.167,36,30,6,12,0.17,0,69,12,2,103,0,0,11,0,36,0,21,0.3,22,-2,51,0,2,1,2,2,4,0,1.6,17.3,87,1,0,20,2,2,1197,0.109,110,2,19,836,12,42,1,0,2,0,0,0,0,0,0,0,0,0,0
"Gabe Gauthier",LW,0,0,1,0,21,7,0,9,8,0,0,0,0.47,17,9,8,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11.3,0,0,0,0,0,0,34,0,2,0,0,21,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garnet Exelby",D,5,0.06,137,0,1265,16,5,0,0,2,7,1,0,0,0,0,2,0.03,1,79,39,0,176,1,0,30,1,16,0,7,0.09,85,-21,11,0,0,0,0,0,0,0,0.5,23.7,214,2,0,0,0,0,1875,0.054,37,0,30,1492,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garrett Stafford",D,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0.5,11,0,0,0,0,0,0,22,0,1,0,0,13,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0
