Player,Position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Keith Aucoin",RW,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,,16,0,0,0,0,0,0,16,0,0,0,0,11,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Aulie",D,0,0,74,0,673,16,0,0,0,2,2,0,0,0,0,0,2,0,0,40,46,0,98,2,0,11,0,17,0,2,0.05,32,-1,9,0,0,0,0,0,0,0,,29.1,0,2,0,0,0,0,1162,0.063,32,0,5,765,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Ballard",D,5,0.08,111,0,913,14,5,0,0,2,7,0,0,0,0,0,2,0,0,65,28,0,99,3,0,19,0,24,0,7,0.11,53,10,13,0,0,0,0,0,0,0,,22.9,0,1,0,0,0,0,1487,0.038,53,0,9,1033,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Yandle",D,48,0.59,103,1,1603,19,24,0,0,8,32,0,0,0,0,0,11,0,0,82,61,0,30,0,0,19,3,104,0,59,0.72,68,12,335,4,23,0,0,3,26,0,,29.4,0,0,1,0,0,0,2414,0.055,199,1,31,1999,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kenndal McArdle",LW,0,0,3,0,109,9,0,2,1,0,0,0,0.333,3,2,1,0,0,0,11,1,0,36,2,0,3,0,3,0,0,0,16,-3,0,0,0,0,0,0,0,0,,13.7,0,0,0,0,0,0,151,0,6,0,1,109,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent Huskins",D,8,0.16,58,0,753,15,8,0,0,2,10,1,0,0,0,0,2,0,0,50,21,0,18,0,0,6,0,13,0,10,0.2,12,8,4,0,0,0,0,0,0,0,,22,0,1,0,0,0,0,1098,0.053,38,0,10,830,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Bieksa",D,16,0.24,93,0,1192,18,14,0,0,5,19,1,0,0,0,0,6,0,0,66,41,2,104,3,0,29,0,52,0,22,0.33,73,32,113,1,2,0,0,1,3,0,,27.3,0,2,0,0,0,0,1804,0.057,105,0,50,1482,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Klein",D,16,0.2,173,0,1408,17,15,0,0,2,17,0,0,0,0,0,2,0,0,81,61,0,128,2,0,7,0,43,0,18,0.22,24,9,18,0,0,0,0,0,0,0,,25.9,0,3,1,0,0,0,2097,0.02,99,1,31,1684,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Porter",C,11,0.15,29,0,880,11,10,33,13,13,23,4,0.328,58,39,19,14,0,0,74,27,3,126,1,0,11,0,48,1,25,0.34,27,-11,120,1,1,3,6,1,2,0,,18.2,0,0,0,3,0,0,1349,0.137,102,0,22,1022,13,45,1,1,2,0,0,0,0,0,0,0,0,0,0
"Kevin Poulin",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,7,4,2,1,262,20,2.44,242,0.924,0
"Kevin Shattenkirk",D,34,0.47,96,0,1186,16,22,0,0,6,28,2,0,0,0,0,9,0,0,72,23,2,66,0,0,18,0,45,0,43,0.6,36,-4,213,2,12,0,0,3,15,0,,25.5,0,0,0,0,0,0,1838,0.083,108,0,41,1428,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Westgarth",RW,3,0.05,5,0,303,5,3,2,2,0,3,0,0.5,4,2,2,0,0,0,56,11,0,59,15,0,10,1,11,0,3,0.05,105,-6,0,0,0,0,0,0,0,0,,8.3,0,0,0,0,0,0,466,0,20,0,5,304,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimmo Timonen",D,31,0.38,175,0,1288,15,16,0,0,3,19,2,0,0,0,0,6,0,0,82,39,0,96,0,0,18,0,69,0,37,0.45,36,11,272,3,15,0,0,1,16,0,,28.5,0,3,0,0,0,2,2333,0.041,147,2,43,1842,22,47,1,1,2,0,0,0,0,0,0,0,0,0,0
"Korbinian Holzer",D,0,0,3,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,,20,0,0,0,0,0,0,40,0,1,0,1,26,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Draper",C,5,0.11,11,0,449,9,5,37,42,6,11,0,0.565,168,73,95,6,0,0,47,8,1,45,0,0,6,0,18,0,11,0.23,12,1,1,0,0,0,2,0,0,0,,16.7,0,0,0,36,51,0,784,0.105,57,0,16,491,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Newbury",C,1,0.09,1,0,80,7,1,20,33,0,1,0,0.607,56,22,34,0,0,0,11,0,0,19,3,0,5,1,4,0,1,0.09,35,-1,0,0,0,1,0,0,0,0,,10.6,0,0,0,1,1,0,117,0,6,0,0,83,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Russell",D,18,0.25,128,0,1051,14,12,0,0,4,16,1,0,0,0,0,5,0,0,73,19,0,63,1,0,16,0,46,0,23,0.32,37,-9,201,2,5,0,0,1,6,0,,22.9,0,0,1,0,0,0,1672,0.057,88,1,25,1278,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Versteeg",LW,25,0.31,56,3,1131,14,17,58,53,14,31,5,0.485,130,67,63,21,0,0,80,35,0,45,1,0,19,1,82,0,46,0.58,53,-9,229,2,8,4,6,6,14,0,,21.5,0,0,0,5,4,1,1720,0.117,180,1,53,1418,17,49,0,0,2,0,0,0,0,0,0,0,0,0,0
"Kristian Huselius",LW,9,0.23,4,0,532,13,7,0,0,8,15,1,0,0,0,0,14,0,0,39,11,1,4,0,0,5,0,45,0,23,0.59,10,-17,105,2,2,0,0,6,8,0,,20.5,0,0,0,0,0,0,800,0.149,94,0,19,638,16,48,1,0,4,0,0,0,0,0,0,0,0,0,0
"Kristopher Letang",D,42,0.51,109,0,1431,17,21,0,0,4,25,3,0,0,0,0,8,0,2,82,52,2,167,3,0,28,1,101,1,50,0.61,101,15,366,4,20,0,0,4,24,0,,25,0,2,1,0,0,0,2046,0.034,236,1,39,1970,24,58,3,1,13,0,0,0,0,0,0,0,0,0,0
"Krystofer Barch",RW,1,0.02,2,0,224,5,1,2,2,2,3,0,0.5,4,2,2,2,0,0,44,12,0,53,12,0,5,1,5,0,3,0.07,80,-7,4,0,0,0,0,0,0,0,,8.3,0,0,0,0,0,0,363,0.125,16,0,3,229,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtis Foster",D,14,0.19,76,0,1010,13,5,0,0,3,8,1,0,0,0,0,8,0,0,74,37,0,89,1,0,20,0,74,0,22,0.3,45,-12,284,3,9,0,0,5,14,0,,23.8,0,0,0,0,0,0,1764,0.044,182,0,18,1306,17,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kyle Brodziak",C,21,0.26,55,2,1024,12,16,415,419,13,29,5,0.489,1088,556,532,16,0,0,80,30,1,52,2,0,18,1,61,0,37,0.46,56,-4,101,1,2,45,42,2,4,0,,21.7,0,1,3,96,71,1,1734,0.127,126,4,48,1262,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Chipchura",C,2,0.05,10,0,284,7,2,139,124,0,2,0,0.466,283,151,132,0,0,0,40,5,0,30,6,0,1,0,7,0,2,0.05,32,1,0,0,0,1,3,0,0,0,,12,0,0,0,11,5,0,479,0,23,0,8,319,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Clifford",LW,7,0.09,17,0,719,9,7,7,8,7,14,3,0.533,15,7,8,7,0,1,76,22,0,138,19,0,13,1,28,0,14,0.18,141,-10,2,0,0,0,0,0,0,0,,13.4,0,0,0,0,0,0,1015,0.101,69,0,10,722,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Cumiskey",D,7,0.39,27,0,263,14,6,0,0,1,7,1,0,0,0,0,1,0,0,18,7,0,9,0,0,5,0,10,0,8,0.44,10,-3,38,2,1,0,0,0,1,0,,26.3,0,2,0,0,0,0,474,0.048,21,0,14,353,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Okposo",RW,15,0.39,16,0,514,13,10,42,32,5,15,1,0.414,87,51,36,5,0,0,38,22,2,31,0,0,15,1,36,0,20,0.53,40,3,96,2,5,3,2,0,5,0,,19.5,0,0,0,6,2,0,740,0.069,72,0,26,630,16,51,1,1,2,0,0,0,0,0,0,0,0,0,0
"Kyle Palmieri",C,0,0,1,0,86,8,0,0,0,1,1,0,0,0,0,0,1,0,0,10,1,0,5,0,0,0,0,3,0,1,0.1,0,-1,0,0,0,0,0,0,0,0,,13.3,0,0,0,0,0,0,133,0.1,10,0,0,86,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Quincey",D,1,0.05,26,0,324,15,1,0,0,0,1,0,0,0,0,0,0,0,0,21,7,0,28,0,0,9,0,10,0,1,0.05,18,-5,46,2,0,0,0,0,0,0,,26.4,0,1,0,0,0,0,555,0,39,0,6,411,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Turris",C,14,0.22,15,0,633,9,13,224,233,11,24,2,0.5,540,270,270,11,0,0,65,19,1,30,0,0,8,0,34,0,25,0.38,16,0,94,1,1,43,37,0,1,0,,14.5,0,0,0,3,0,0,940,0.095,116,0,14,732,11,47,1,0,4,0,0,0,0,0,0,0,0,0,0
"Kyle Wellwood",C,8,0.23,7,0,464,13,7,65,60,5,12,0,0.492,132,67,65,5,0,0,35,20,0,8,0,0,0,0,14,0,13,0.37,0,10,14,0,1,2,5,0,1,0,,18.5,0,0,0,0,0,0,649,0.1,50,0,26,478,13,44,0,0,2,0,0,0,0,0,0,0,0,0,0
"Kyle Wilson",C,7,0.22,8,0,293,9,7,58,57,4,11,1,0.474,133,70,63,4,0,0,32,8,0,21,0,0,6,0,10,0,11,0.34,12,-3,22,0,0,0,2,0,0,0,,15,0,0,0,12,4,0,479,0.105,38,0,10,340,10,43,2,2,5,0,0,0,0,0,0,0,0,0,0
"Ladislav Smid",D,10,0.13,118,0,1313,16,9,0,0,0,9,0,0,0,0,0,0,0,0,78,59,0,145,3,0,25,2,23,0,10,0.13,85,-10,59,0,1,0,0,0,1,0,,28.8,0,2,0,0,0,0,2243,0,48,0,19,1581,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lance Bouma",C,1,0.06,6,0,93,5,1,3,0,0,1,0,0,3,3,0,0,0,0,16,3,0,15,0,0,1,0,4,0,1,0.06,2,-1,0,0,0,0,0,0,0,0,,8.4,0,0,0,0,0,0,135,0,9,0,2,93,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lars Eller",C,10,0.13,22,0,828,10,10,241,178,7,17,2,0.424,431,248,183,7,0,0,77,25,2,85,0,0,24,0,48,0,17,0.22,48,-4,22,0,0,7,1,0,0,0,,14.9,0,0,0,0,4,0,1151,0.089,79,0,24,857,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lauri Korpikoski",LW,21,0.27,50,3,933,11,18,103,87,17,35,0,0.438,244,137,107,19,0,0,79,26,4,87,0,0,10,0,44,0,40,0.51,20,17,54,0,1,22,15,0,1,0,,20.8,0,3,2,12,5,2,1642,0.184,103,4,25,1226,15,45,0,0,4,0,0,0,0,0,0,0,0,0,0
"Lee Stempniak",RW,19,0.23,21,3,1098,13,15,20,15,17,32,3,0.4,45,27,18,19,0,0,82,26,0,124,1,0,7,0,61,0,38,0.46,19,4,149,1,4,7,2,2,6,0,,19.4,0,0,0,0,1,0,1591,0.095,199,0,46,1250,15,47,1,0,4,0,0,0,0,0,0,0,0,0,0
"Lee Sweatt",D,1,0.33,6,0,40,13,1,0,0,1,2,0,0,0,0,0,1,0,0,3,0,1,4,0,0,1,0,2,0,2,0.67,2,4,0,0,0,0,0,0,0,0,,19,0,0,0,0,0,0,57,0.25,4,0,0,40,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Liam Reddox",LW,9,0.2,24,0,513,11,8,73,34,1,9,0,0.331,124,83,41,1,0,0,44,12,0,76,0,0,5,1,23,0,10,0.23,20,-8,15,0,0,2,3,0,0,0,,21.5,0,2,1,8,4,0,945,0.012,85,1,23,659,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Linus Klasen",LW,0,0,1,0,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,0,-3,4,1,0,0,0,0,0,0,,15.8,0,0,0,0,0,0,63,0,4,0,0,51,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Linus Omark",LW,22,0.43,19,0,648,12,15,5,3,4,19,1,0.375,8,5,3,5,0,0,51,35,0,13,0,0,13,0,27,0,27,0.53,26,-16,134,2,7,0,0,1,8,0,,18.6,0,0,0,0,0,0,948,0.066,76,0,33,783,15,50,2,1,5,0,0,0,0,0,0,0,0,0,0
"Logan Couture",C,24,0.3,66,1,1149,14,20,334,386,22,42,7,0.534,888,414,474,32,0,0,79,25,8,60,1,0,18,0,94,1,56,0.71,41,18,173,2,4,61,77,10,14,0,,24.3,0,1,0,19,11,0,1923,0.126,253,0,49,1408,17,44,2,2,8,0,0,0,0,0,0,0,0,0,0
"Loui Eriksson",LW,46,0.58,46,1,1249,15,29,1,0,16,45,2,0.25,4,3,1,27,1,0,79,34,6,26,0,0,4,0,65,2,73,0.92,8,10,267,3,15,0,0,10,25,0,,24.3,0,1,2,2,1,1,1918,0.151,179,3,72,1624,20,51,1,1,5,0,0,0,0,0,0,0,0,0,0
"Lubomir Visnovsky",D,50,0.62,116,0,1596,19,24,0,0,13,37,4,0,0,0,0,18,0,0,81,45,4,52,0,0,12,0,79,2,68,0.84,24,18,336,4,26,0,0,5,31,0,,26,0,0,0,0,0,0,2106,0.118,152,0,30,1967,24,56,0,0,1,0,0,0,0,0,0,0,0,0,0
"Luca Caputi",LW,0,0,0,0,67,9,0,3,1,0,0,0,0.333,6,4,2,0,0,0,7,2,0,7,0,0,2,0,5,0,0,0,4,-2,10,1,0,1,1,0,0,0,,14.3,0,0,0,0,0,0,100,0,8,0,1,77,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luca Sbisa",D,9,0.13,85,0,949,13,7,0,0,1,8,2,0,0,0,0,2,0,0,68,28,0,170,5,0,9,0,27,0,11,0.16,43,-11,88,1,0,0,0,1,1,0,,21.9,0,1,2,0,0,0,1491,0.026,76,2,15,1142,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Adam",LW,1,0.05,5,0,182,9,0,78,40,3,3,1,0.344,119,78,41,3,0,0,19,7,1,17,0,0,5,0,11,0,4,0.21,12,-6,30,1,1,0,1,0,1,0,,15.4,0,0,0,0,0,0,293,0.097,31,0,2,213,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Schenn",D,17,0.21,168,0,1529,18,16,0,0,5,21,2,0,0,0,0,5,0,0,82,95,0,251,2,0,11,0,56,0,22,0.27,34,-7,80,0,0,0,0,0,0,0,,31,0,2,1,0,0,0,2545,0.039,128,1,38,1834,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Magnus Paajarvi",LW,19,0.24,25,0,1081,13,13,4,1,12,25,3,0.2,5,4,1,15,0,0,80,35,0,22,0,0,8,0,58,0,34,0.42,16,-13,147,1,6,0,0,3,9,0,,19.2,0,0,0,0,0,0,1534,0.083,180,0,25,1231,15,48,0,0,2,0,0,0,0,0,0,0,0,0,0
"Manny Malhotra",C,19,0.26,74,0,911,12,15,362,588,7,22,4,0.617,1261,483,778,11,0,0,72,18,2,57,0,0,11,0,45,0,30,0.42,22,9,53,0,3,21,45,3,6,0,,25.1,0,2,1,100,145,1,1804,0.099,111,2,40,1163,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Methot",D,15,0.2,98,0,1228,16,14,0,0,0,14,0,0,0,0,0,0,0,0,74,27,0,176,2,0,24,0,31,0,15,0.2,58,2,24,0,0,0,0,0,0,0,,27.3,0,2,1,0,0,0,2022,0,58,1,21,1471,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Savard",C,8,0.32,4,0,318,12,4,129,131,2,6,0,0.509,328,161,167,2,0,1,25,18,1,5,1,0,7,0,16,0,10,0.4,29,-7,74,2,4,30,35,0,4,0,,19.3,0,0,0,2,1,0,482,0.04,50,0,3,395,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Staal",D,22,0.29,109,0,1537,19,13,0,0,1,14,2,0,0,0,0,7,0,0,77,37,2,140,0,0,24,0,50,0,29,0.38,50,8,202,2,7,0,0,4,11,0,,29.5,0,3,2,0,0,2,2270,0.06,116,4,54,1981,25,52,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Bergeron",D,6,0.26,18,0,249,10,3,0,0,2,5,1,0,0,0,0,2,0,0,23,15,1,6,0,0,4,0,22,1,8,0.35,8,-10,78,3,3,0,0,0,3,0,,19.3,0,0,0,0,0,0,443,0.054,37,0,5,329,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Fleury",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,0,0,62,36,20,5,1742,143,2.32,1599,0.918,3
"Marc-Andre Gragnani",D,2,0.22,6,0,118,13,0,0,0,1,1,0,0,0,0,0,1,0,0,9,3,1,6,0,0,1,0,4,1,3,0.33,2,0,18,2,2,0,0,0,2,0,,20.7,0,0,0,0,0,0,186,0.091,11,0,6,137,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Antoine Pouliot",C,0,0,0,0,26,8,0,4,4,0,0,0,0.385,13,8,5,0,0,0,3,2,0,2,0,0,0,0,1,0,0,0,0,-2,5,1,0,4,1,0,0,0,,14.3,0,0,0,0,0,0,43,0,2,0,0,32,10,45,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic",D,14,0.18,147,0,1417,17,13,0,0,4,17,0,0,0,0,0,4,0,0,80,45,2,50,0,0,9,0,71,0,18,0.22,18,14,69,0,1,0,0,0,1,0,,26,0,2,0,0,0,0,2076,0.034,116,0,30,1669,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcel Goc",C,15,0.29,13,0,725,14,15,301,304,8,23,3,0.499,693,347,346,9,0,0,51,17,2,51,0,0,3,0,31,0,24,0.47,6,10,52,1,0,25,26,0,0,0,,21.8,0,0,0,21,16,1,1113,0.081,111,1,17,817,16,44,2,2,6,0,0,0,0,0,0,0,0,0,0
"Marcel Mueller",C,0,0,0,0,30,10,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,7,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,13.3,0,0,0,0,0,0,40,0,5,0,0,30,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marco Scandella",D,2,0.1,22,0,282,14,2,0,0,0,2,0,0,0,0,0,0,0,0,20,10,0,20,0,0,1,0,5,0,2,0.1,2,-9,3,0,0,0,0,0,0,0,,21.9,0,0,0,0,0,0,437,0,13,0,5,299,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marco Sturm",LW,11,0.31,6,0,436,12,8,9,5,4,12,1,0.4,15,9,6,5,0,0,35,11,1,23,1,0,4,1,26,0,16,0.46,23,6,35,1,2,0,0,1,3,0,,19.6,0,0,1,0,1,0,685,0.088,57,1,12,498,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcus Johansson",C,14,0.2,22,0,868,12,13,367,243,10,23,4,0.405,669,398,271,13,0,0,69,29,2,47,0,0,5,0,29,0,27,0.39,10,2,65,0,1,15,17,2,3,0,,18.9,0,1,0,16,11,1,1301,0.127,102,1,47,1015,14,47,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marcus Kruger",C,0,0,2,0,77,11,0,25,14,0,0,0,0.359,39,25,14,0,0,0,7,3,0,4,0,0,2,0,3,0,0,0,4,-4,0,0,0,0,0,0,0,0,,16.4,0,0,0,0,0,0,115,0,7,0,3,83,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marek Svatos",RW,4,0.14,10,0,299,10,4,0,0,4,8,0,0,0,0,0,4,0,0,28,5,0,12,0,0,5,0,14,0,8,0.29,10,0,28,1,0,0,0,0,0,0,,17.3,0,0,0,0,0,0,484,0.08,50,0,9,328,11,41,0,0,2,0,0,0,0,0,0,0,0,0,0
"Marek Zidlicky",D,17,0.37,63,0,749,16,11,0,0,4,15,2,0,0,0,0,7,0,0,46,33,0,66,0,0,15,0,37,0,24,0.52,30,-6,151,3,6,0,0,3,9,0,,28.5,0,2,0,0,0,0,1312,0.132,53,0,14,1001,21,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marian Gaborik",RW,26,0.42,22,0,910,14,17,0,0,15,32,2,0,0,0,0,22,0,0,62,26,4,46,0,0,9,0,65,0,48,0.77,18,8,196,3,9,0,0,7,16,0,,21.3,0,0,0,0,0,0,1321,0.115,192,0,34,1121,18,51,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marian Hossa",RW,32,0.49,23,3,991,15,20,0,2,15,35,2,0.75,4,1,3,25,1,0,65,32,2,48,0,0,16,0,49,1,57,0.88,32,9,175,2,11,0,0,8,19,0,,26.1,0,1,1,1,1,2,1697,0.122,205,3,53,1280,19,45,0,0,2,0,0,0,0,0,0,0,0,0,0
"Mario Bliznak",C,0,0,1,0,23,5,0,13,7,1,1,0,0.333,21,14,7,1,0,0,4,0,0,2,0,0,0,0,1,0,1,0.25,0,1,0,0,0,0,0,0,0,0,,10.5,0,0,0,1,0,0,42,1,1,0,2,26,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Dekanich",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,25,3,3.6,22,0.88,0
"Mark Eaton",D,3,0.09,82,0,568,16,3,0,0,0,3,0,0,0,0,0,0,0,0,34,14,0,30,0,0,4,0,16,0,3,0.09,8,-2,18,0,0,0,0,0,0,0,,25.2,0,3,0,0,0,0,856,0,29,0,9,692,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fayne",D,10,0.18,39,0,943,16,6,0,0,4,10,1,0,0,0,0,4,0,0,57,24,0,51,1,0,11,0,27,0,14,0.25,27,10,42,0,4,0,0,0,4,0,,24.6,0,0,0,0,0,0,1400,0.052,77,0,13,1016,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fistric",D,3,0.05,78,0,742,13,2,0,0,2,4,0,0,0,0,0,2,0,0,57,14,1,173,2,0,17,0,24,0,5,0.09,44,-10,0,0,0,0,0,0,0,0,,20.3,0,1,1,0,0,0,1155,0.077,26,1,11,819,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fraser",D,2,0.08,19,0,327,12,2,0,0,0,2,0,0,0,0,0,0,0,0,26,8,0,58,3,0,7,0,11,0,2,0.08,29,2,1,0,0,0,0,0,0,0,,19,0,1,0,0,0,0,495,0,16,0,3,363,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Giordano",D,35,0.43,193,0,1434,17,15,0,0,3,18,2,0,0,0,0,8,0,0,82,42,1,140,3,0,26,0,96,0,43,0.52,67,-8,290,3,20,0,0,5,25,0,,30.5,0,2,0,0,0,0,2497,0.048,165,0,25,1897,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Katic",D,1,0.09,21,0,154,14,1,0,0,0,1,0,0,0,0,0,0,0,0,11,4,0,8,0,0,1,0,2,0,1,0.09,4,-9,11,1,0,0,0,0,0,0,,20.6,0,1,0,0,0,0,227,0,8,0,13,180,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Letestu",C,13,0.2,15,0,769,12,11,275,355,10,21,2,0.554,734,327,407,14,0,0,64,14,3,51,1,0,4,0,47,0,27,0.42,13,4,138,2,2,48,51,4,6,0,,17,0,0,0,4,1,0,1087,0.109,128,0,26,912,14,50,1,1,4,0,0,0,0,0,0,0,0,0,0
"Mark Mancari",RW,7,0.35,8,0,219,10,6,3,3,0,6,0,0.5,6,3,3,1,0,0,20,5,0,16,0,0,6,0,14,0,8,0.4,12,-1,26,1,1,0,0,1,2,0,,16.6,0,0,0,0,0,0,331,0.023,43,0,9,246,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Olver",C,7,0.39,8,0,193,10,7,10,11,2,9,0,0.48,25,13,12,2,0,0,18,4,0,27,0,0,4,1,6,0,9,0.5,18,-2,19,1,0,2,1,0,0,0,,15.3,0,0,0,1,0,0,276,0.08,25,0,9,213,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Parrish",RW,0,0,2,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,-2,0,0,0,0,0,0,0,0,,16,0,0,0,0,0,0,32,0,0,0,0,23,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Recchi",RW,34,0.42,25,1,1028,12,22,27,38,8,30,1,0.536,97,45,52,14,0,0,81,32,6,81,1,0,15,0,33,1,48,0.59,35,13,217,2,11,16,12,6,17,0,,20.1,0,0,1,2,2,0,1625,0.106,132,1,16,1304,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Stuart",D,4,0.07,96,0,729,13,4,0,0,2,6,1,0,0,0,0,2,0,0,54,23,1,107,7,0,6,0,31,0,6,0.11,47,0,6,0,0,0,0,0,0,0,,21.1,0,2,0,0,0,0,1141,0.049,41,0,12,845,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin Biron",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,15,8,6,0,426,33,2.13,393,0.923,0
"Martin Brodeur",G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,0,0,0,0,0,54,23,26,3,1313,127,2.45,1186,0.903,6
"Martin Erat",RW,33,0.52,21,1,922,14,25,11,6,10,35,6,0.432,44,25,19,17,0,0,64,35,3,57,0,0,11,0,40,1,50,0.78,22,14,164,2,8,12,13,7,15,0,,24.7,0,1,0,2,0,0,1579,0.126,135,0,35,1157,18,44,2,1,7,0,0,0,0,0,0,0,0,0,0
