player,position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Jonathan Rheault",RW,0,0,4,0,50,10,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.6,0,0,0,0,0,0,73,0,5,0,0,52.84,10.482,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jonathan Toews",C,25,0.532,16,0,690,14.681,20,0,0,19,39,0,0.599,933,374,559,23,0.489,0,47,16,5,24,1,0,11,0,36,0,48,1.021,27,28,106,2.255,4,0,0,2,6,0,3.043,24.979,44,0.936,1,0,0,2,1174,0.161,143,3,56,909.11,19.329,0.77,5,0,11,0,0,0,0,0,0,0,0,0,0
"Jonathon Blum",D,6,0.171,44,0,440,12.571,6,0,0,1,7,0,0,0,0,0,1,0.029,0,35,12,0,32,0,0,3,0,9,0,7,0.2,6,-1,26,0.743,0,0,0,0,0,0,0.743,17.857,1,0.029,0,0,0,0,625,0.038,26,0,10,500.52,14.277,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Joni Pitkanen",D,8,0.364,34,0,384,17.455,7,0,0,1,8,0,0,0,0,0,1,0.045,0,22,12,0,16,0,0,6,0,14,0,9,0.409,12,3,58,2.636,1,0,0,0,1,0,1.545,29,28,1.273,0,0,0,0,638,0.029,34,0,11,501.99,22.781,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0
"Joonas Rask",C,1,0.5,0,0,15,7.5,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.5,0,-1,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,0,0,16.02,7.8,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Caron",RW,2,0.118,4,0,147,8.647,2,0,0,1,3,0,0,0,0,0,1,0.059,0,17,3,0,18,0,0,2,0,5,0,3,0.176,4,1,2,0.118,0,0,0,0,0,0,1.176,13.118,0,0,0,0,0,0,223,0.05,20,0,3,159.91,9.361,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Eberle",C,21,0.438,16,1,724,15.083,15,0,0,13,28,0,0.421,19,11,8,16,0.333,0,48,32,3,31,0,0,8,0,42,0,37,0.771,16,-4,130,2.708,6,0,0,3,9,0,2.771,23.146,2,0.042,0,0,0,0,1111,0.12,133,0,28,911.76,18.992,0.82,2,0,2,0,0,0,0,0,0,0,0,0,0
"Jordan Hendry",D,0,0,2,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,48,0,0,0,1,35.15,17.2,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Leopold",D,8,0.205,57,0,609,15.615,4,0,0,2,6,0,0,0,0,0,2,0.051,0,39,14,0,39,0,0,7,0,21,0,10,0.256,14,-9,83,2.128,4,0,0,0,4,0,1.538,24.769,40,1.026,0,0,0,0,966,0.033,60,0,7,782.86,20.049,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Nolan",RW,4,0.091,5,0,348,7.909,4,0,0,2,6,0,0,8,8,0,2,0.045,0,44,10,0,72,6,0,8,0,9,0,6,0.136,46,-5,0,0,0,0,0,0,0,0,0.523,12.727,0,0,0,0,0,0,560,0.087,23,0,7,372.82,8.469,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Schroeder",RW,6,0.194,11,0,333,10.742,6,0,0,2,8,0,0.436,321,181,140,3,0.097,0,31,5,2,10,0,0,2,0,12,0,9,0.29,4,0,60,1.935,0,0,0,1,1,0,0.903,18.871,0,0,0,0,0,0,585,0.107,28,0,14,425.1,13.713,0.73,1,1,3,0,0,0,0,0,0,0,0,0,0
"Jordan Staal",C,21,0.438,20,0,728,15.167,13,0,0,10,23,0,0.501,914,456,458,10,0.208,0,48,20,1,105,0,0,16,0,41,0,31,0.646,32,-17,89,1.854,6,0,0,0,6,0,2.375,26.125,83,1.729,1,0,0,0,1254,0.088,114,1,31,965.05,20.085,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordie Benn",D,5,0.192,31,0,350,13.462,11,0,0,2,13,0,0,0,0,0,1,0.038,1,26,21,0,25,2,0,14,0,18,0,6,0.231,10,-4,27,1.038,5,0,0,2,7,0,1.192,24.269,40,1.538,0,0,0,0,631,0.032,31,0,8,450.21,17.286,0.71,1,0,1,0,0,0,0,0,0,0,0,0,0
"Jordin Tootoo",RW,5,0.119,7,0,355,8.452,4,0,0,3,7,0,0,0,0,0,3,0.071,0,42,8,1,68,8,0,9,2,15,0,8,0.19,78,0,1,0.024,1,0,0,0,1,0,1.071,12.857,0,0,0,0,0,0,540,0.067,45,0,11,381.48,9.07,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jose Theodore",G,0,0,0,0,615,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,1,0,0,0,0,0,2,0,72,4.8,0,0,0,0,0,0,0,0,63,4.2,0,0,0,0,0,0,0,0,0,766.47,51.073,0,0,0,0,14,4,6,3,391,42,3.29,349,0.893,0
"Josh Bailey",C,8,0.211,22,0,521,13.711,6,0,0,11,17,0,0.467,75,40,35,11,0.289,0,38,21,1,24,0,0,3,0,22,0,19,0.5,6,7,33,0.868,2,0,0,0,2,0,2,20.895,22,0.579,0,0,0,0,794,0.145,76,0,26,622.42,16.354,0.78,1,1,1,0,0,0,0,0,0,0,0,0,0
"Josh Gorges",D,7,0.146,116,0,826,17.208,7,0,0,2,9,0,0,0,0,0,2,0.042,0,48,18,0,68,1,0,5,0,22,0,9,0.188,15,5,10,0.208,0,0,0,0,0,0,0.833,27.771,134,2.792,0,0,0,0,1333,0.05,40,0,8,1026.62,21.369,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Josh Harding",G,0,0,0,0,139,23.167,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,22,3.667,0,0,0,0,0,0,0,0,19,3.167,0,0,0,0,0,0,0,0,0,185.09,30.848,0,0,0,0,3,1,1,0,73,10,3.24,63,0.863,1
"Jt Wyman",RW,0,0,0,0,11,11,0,0,0,0,0,0,64,11,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,20,0,0,0,0,13.52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jussi Jokinen",LW,9,0.209,22,0,484,11.256,5,0,0,10,15,0,0.579,432,182,250,13,0.302,0,43,14,3,17,0,0,12,0,34,0,22,0.512,24,-5,84,1.953,4,0,0,3,7,0,1.721,22,36,0.837,0,0,0,0,946,0.176,74,0,26,663.54,15.415,0.7,1,1,1,0,0,0,0,0,0,0,0,0,0
"Jussi Rynnas",G,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10.33,5.165,0,0,0,0,0,0,0,0,6,0,0,6,1,0
"Justin Abdelkader",LW,4,0.083,13,2,635,13.229,4,0,0,10,14,0,0.52,125,60,65,10,0.208,0,48,10,0,120,2,0,12,0,29,0,14,0.292,34,6,18,0.375,0,0,0,0,0,0,2,19.771,19,0.396,0,0,0,0,949,0.104,96,0,10,710.93,14.801,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Braun",D,7,0.171,51,0,635,15.488,6,0,0,0,6,0,0,0,0,0,0,0,0,41,24,0,53,0,0,3,0,35,0,7,0.171,6,-5,44,1.073,1,0,0,0,1,0,1.171,24.829,47,1.146,0,0,0,0,1018,0,48,0,12,770.84,18.787,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Falk",D,3,0.083,39,0,411,11.417,3,0,0,0,3,0,0,0,0,0,0,0,0,36,6,0,53,4,0,10,0,12,0,3,0.083,40,-9,0,0,0,0,0,0,0,0,0.75,19.806,30,0.833,0,0,0,0,713,0,27,0,7,475.71,13.204,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Faulk",D,10,0.263,47,0,681,17.921,8,0,0,3,11,0,0,0,0,0,5,0.132,0,38,26,0,63,1,0,5,0,23,0,15,0.395,15,0,84,2.211,2,0,0,1,3,0,2,29.842,96,2.526,0,0,0,1,1134,0.066,76,1,24,912.33,24.003,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Peters",G,0,0,0,0,780,43.333,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,81,4.5,0,0,0,0,0,0,0,0,75,4.167,0,0,0,0,0,0,0,0,0,954.4,53.022,0,0,0,0,16,4,11,1,506,55,3.46,451,0.891,1
"Justin Schultz",D,19,0.396,35,0,824,17.167,8,0,0,4,12,0,0,1,1,0,8,0.167,0,48,34,3,15,0,0,4,0,41,0,27,0.563,8,-17,129,2.688,11,0,0,4,15,0,1.771,25.958,17,0.354,0,0,0,0,1246,0.094,85,0,15,1029.57,21.431,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Williams",RW,22,0.458,12,1,673,14.021,17,0,0,10,27,0,0.333,6,4,2,11,0.229,0,48,28,3,29,0,0,11,0,56,0,33,0.688,22,15,78,1.625,5,0,0,1,6,0,2.958,21.896,6,0.125,0,0,0,0,1051,0.077,142,0,15,815.5,16.98,0.78,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kari Lehtonen",G,2,0.056,0,0,1578,43.833,1,0,0,0,1,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,2,0.056,0,0,188,5.222,1,0,0,0,1,0,0,0,182,5.056,0,0,0,0,0,0,0,0,0,1986.2,55.172,0,0,0,0,35,15,14,3,1050,88,2.66,962,0.916,1
"Karl Alzner",D,4,0.083,85,0,853,17.771,4,0,0,1,5,0,0,0,0,0,1,0.021,0,48,23,0,45,0,0,7,0,29,0,5,0.104,14,-6,1,0.021,0,0,0,0,0,0,0.813,24.583,100,2.083,0,0,0,0,1180,0.026,39,0,10,1005.83,20.951,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaspars Daugavins",LW,2,0.083,10,0,208,8.667,1,0,0,1,2,0,0.5,18,9,9,1,0.042,0,24,10,0,23,1,0,2,0,6,0,3,0.125,9,-7,0,0,1,0,0,0,1,0,1.375,16.333,33,1.375,0,0,0,0,392,0.03,33,0,13,263.92,10.99,0.67,1,1,3,0,0,0,0,0,0,0,0,0,0
"Keaton Ellerby",D,3,0.068,43,0,542,12.318,3,0,0,0,3,0,0,0,0,0,0,0,0,44,21,0,74,2,0,16,1,21,0,3,0.068,52,2,2,0.045,0,0,0,0,0,0,0.523,20.841,53,1.205,0,0,0,0,917,0,23,0,5,636.82,14.468,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Aucoin",RW,6,0.146,21,0,454,11.073,6,0,0,5,11,0,0.485,344,177,167,6,0.146,0,41,18,1,33,0,0,2,0,18,0,12,0.293,4,-1,24,0.585,0,0,0,1,1,0,1.22,16.707,1,0.024,0,0,0,0,685,0.12,50,0,21,512.18,12.48,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Aulie",D,5,0.111,42,0,523,11.622,5,0,0,2,7,0,0,0,0,0,2,0.044,0,45,8,0,91,4,0,15,1,12,0,7,0.156,60,1,0,0,0,0,0,0,0,0,0.822,19.067,14,0.311,0,0,0,0,858,0.054,37,0,5,576.86,12.819,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Ballard",D,2,0.056,34,0,489,13.583,2,0,0,0,2,0,0,0,0,0,0,0,0,36,13,0,45,1,0,12,0,11,0,2,0.056,29,-2,6,0.167,0,0,0,0,0,0,0.972,21.417,21,0.583,0,0,0,0,771,0,35,0,16,556.93,15.466,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Kinkaid",G,0,0,0,0,23,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,25.75,12.875,0,0,0,0,0,0,0,0,13,1,2.33,12,0.923,0
"Keith Yandle",D,20,0.417,40,0,873,18.188,15,0,0,5,20,0,0,0,0,0,10,0.208,0,48,30,3,18,0,0,17,2,55,0,30,0.625,54,4,144,3,5,0,0,5,10,0,2.708,26.375,1,0.021,0,0,0,0,1266,0.077,130,0,20,1067.86,22.238,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent Huskins",D,1,0.053,37,0,246,12.947,1,0,0,0,1,0,0,0,0,0,0,0,0,19,5,0,18,0,0,2,0,7,0,1,0.053,4,-3,0,0,0,0,0,0,0,0,0.211,20.526,31,1.632,0,0,0,0,390,0,4,0,0,297.63,15.649,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Bieksa",D,6,0.167,50,0,625,17.361,5,0,0,4,9,0,0,0,0,0,6,0.167,0,36,23,1,60,2,0,19,0,35,0,12,0.333,48,6,56,1.556,1,0,0,2,3,0,2.139,26.056,53,1.472,0,0,0,0,938,0.078,77,0,21,789.86,21.936,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Henderson",LW,0,0,1,0,53,13.25,0,0,0,1,1,0,0,0,0,0,1,0.25,0,4,1,0,3,0,0,0,0,2,0,1,0.25,0,-1,1,0.25,0,0,0,0,0,0,0.75,20.5,0,0,0,0,0,0,82,0.333,3,0,1,58.77,14.513,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Klein",D,11,0.234,89,0,803,17.085,11,0,0,3,14,0,0,0,0,0,3,0.064,0,47,32,0,66,1,0,2,0,24,0,14,0.298,9,-2,3,0.064,0,0,0,0,0,0,1.149,25.489,105,2.234,0,0,0,0,1198,0.056,54,0,23,959.67,20.406,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Porter",C,5,0.161,18,0,384,12.387,3,0,0,3,6,0,0.402,271,162,109,4,0.129,0,31,9,0,56,0,0,5,0,10,0,9,0.29,10,-3,23,0.742,1,0,0,0,1,0,1.194,18.613,30,0.968,1,0,0,1,577,0.108,37,2,21,472.09,15.205,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Poulin",G,0,0,0,0,216,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2.833,0,0,0,0,0,0,0,0,17,2.833,0,0,0,0,0,0,0,0,0,257.61,42.935,0,0,0,0,4,1,3,0,122,13,3.03,109,0.893,0
"Kevin Shattenkirk",D,18,0.375,59,0,788,16.417,11,0,0,3,14,0,0,0,0,0,5,0.104,0,48,22,0,55,0,0,10,0,40,0,23,0.479,20,2,102,2.125,7,0,0,2,9,0,1.75,28.104,68,1.417,0,0,0,0,1349,0.06,84,0,22,1022.48,21.295,0.76,1,1,2,0,0,0,0,0,0,0,0,0,0
"Kevin Westgarth",RW,2,0.065,1,0,163,5.258,2,0,0,2,4,0,0,3,3,0,2,0.065,0,31,7,0,28,7,0,5,0,9,0,4,0.129,45,1,0,0,0,0,0,0,0,0,0.516,8.677,0,0,0,0,0,0,269,0.125,16,0,4,177.36,5.71,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimmo Timonen",D,23,0.511,79,0,660,14.667,9,0,0,2,11,0,0,0,0,0,5,0.111,0,45,21,1,31,0,0,20,0,35,0,28,0.622,36,1,147,3.267,14,0,0,3,17,0,1.733,28.244,105,2.333,0,0,0,0,1271,0.064,78,0,13,979.17,21.744,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korbinian Holzer",D,1,0.045,54,0,335,15.227,1,0,0,2,3,0,0,0,0,0,2,0.091,1,22,15,1,61,2,0,4,0,8,0,3,0.136,28,-12,2,0.091,0,0,0,0,0,0,0.727,26.773,45,2.045,0,0,0,0,589,0.125,16,0,3,407.15,18.492,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Letang",D,32,0.914,59,1,639,18.257,21,0,0,4,25,0,0,0,0,0,5,0.143,0,35,34,1,45,0,0,4,0,37,0,37,1.057,8,16,146,4.171,11,0,0,1,12,0,2.714,25.743,61,1.743,0,0,0,0,901,0.053,95,0,12,897.3,25.621,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Newbury",C,1,0.167,0,0,42,7,1,0,0,0,1,0,0.5,32,16,16,0,0,0,6,0,0,9,1,0,2,0,2,0,1,0.167,9,1,0,0,0,0,0,0,0,0,0.667,11.5,0,0,0,0,0,0,69,0,4,0,1,47.31,7.722,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Russell",D,6,0.182,57,0,477,14.455,5,0,0,0,5,0,0,0,0,0,1,0.03,0,33,8,0,26,1,0,2,0,15,0,7,0.212,9,6,12,0.364,1,0,0,1,2,0,1.242,23.152,12,0.364,0,0,0,0,764,0.024,41,0,10,529.6,16.031,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Versteeg",LW,2,0.2,3,0,136,13.6,1,0,0,2,3,0,0,5,5,0,2,0.2,0,10,6,0,5,0,0,4,0,7,0,4,0.4,8,-8,18,1.8,1,0,0,0,1,0,2,21.2,2,0.2,0,0,0,0,212,0.1,20,0,7,168.83,16.81,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Krystofer Barch",RW,0,0,3,0,116,5.273,0,0,0,0,0,0,0.5,2,1,1,0,0,0,22,2,0,25,6,0,2,1,3,0,0,0,44,1,0,0,0,0,0,0,0,0,0.182,8.773,0,0,0,0,0,0,193,0,4,0,0,128.77,5.83,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtis Foster",D,4,0.174,16,0,257,11.174,4,0,0,0,4,0,0,0,0,0,1,0.043,0,23,3,0,16,1,0,5,1,13,0,5,0.217,25,0,23,1,0,0,0,1,1,0,0.913,20.304,0,0,0,0,0,0,467,0.048,21,0,3,301.09,13.058,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Brodziak",C,4,0.083,18,0,655,13.646,3,0,0,6,9,0,0.494,763,386,377,8,0.167,0,48,22,1,54,0,0,5,1,32,0,12,0.25,20,-18,49,1.021,1,0,0,1,2,0,1.833,24.438,67,1.396,0,0,0,1,1173,0.091,88,1,22,833.05,17.355,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Chipchura",C,9,0.196,7,1,415,9.022,9,0,0,5,14,0,0.483,261,135,126,5,0.109,0,46,10,0,61,6,0,5,1,12,0,14,0.304,50,1,3,0.065,0,0,0,0,0,0,0.804,13.413,1,0.022,0,0,0,0,617,0.135,37,0,14,445.98,9.694,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Clifford",LW,7,0.146,12,0,450,9.375,7,0,0,7,14,0,0.111,9,8,1,7,0.146,0,48,8,1,155,5,0,13,0,26,0,14,0.292,51,1,6,0.125,0,0,0,0,0,0,1.167,15.583,9,0.188,0,0,0,0,748,0.125,56,0,12,509.09,10.587,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Okposo",RW,20,0.417,21,0,713,14.854,17,0,0,4,21,0,0.559,186,82,104,4,0.083,0,48,35,0,48,0,0,14,1,36,0,24,0.5,38,-2,55,1.146,3,0,0,0,3,0,2.104,20.438,2,0.042,0,0,0,0,981,0.04,101,0,35,813.88,16.95,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Palmieri",C,11,0.262,10,0,441,10.5,10,0,0,8,18,0,0.083,12,11,1,10,0.238,0,42,7,5,48,1,0,2,0,35,0,21,0.5,9,2,43,1.024,1,0,0,2,3,0,2.19,16.024,0,0,0,0,0,0,673,0.109,92,0,14,517.71,12.318,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Quincey",D,2,0.056,46,0,549,15.25,1,0,0,1,2,0,0,0,0,0,1,0.028,0,36,18,0,29,0,0,9,0,25,0,3,0.083,18,7,34,0.944,1,0,0,0,1,0,1,25.278,66,1.833,0,0,0,0,910,0.028,36,0,6,691.99,19.218,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Turris",C,16,0.34,20,1,704,14.979,10,0,0,8,18,0,0.488,903,462,441,11,0.234,0,47,26,2,30,0,0,12,0,46,0,27,0.574,24,5,107,2.277,6,0,0,3,9,0,2.426,24.936,47,1,0,0,0,0,1172,0.096,114,0,28,927.1,19.716,0.79,2,0,6,0,0,0,0,0,0,0,0,0,0
"Kyle Wellwood",C,9,0.231,10,0,450,11.538,7,0,0,6,13,0,0.551,78,35,43,6,0.154,0,39,15,2,10,0,0,1,0,10,0,15,0.385,2,0,25,0.641,2,0,0,0,2,0,0.949,15.744,0,0,0,0,0,0,614,0.162,37,0,18,506.08,12.962,0.82,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ladislav Smid",D,4,0.083,119,0,795,16.563,3,0,0,1,4,0,0,0,0,0,1,0.021,0,48,23,0,151,1,0,20,1,22,0,5,0.104,55,-1,0,0,0,0,0,0,0,0,0.625,26.542,132,2.75,1,0,0,0,1274,0.033,30,1,8,975.34,20.313,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lane MacDermid",,0,0,0,0,37,4.111,0,0,0,2,2,0,0,0,0,0,2,0.222,0,9,1,0,13,3,0,2,0,2,0,2,0.222,19,1,0,0,0,0,0,0,0,0,0.444,7.778,0,0,0,0,0,0,70,0.5,4,0,0,41.3,4.522,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lars Eller",C,22,0.478,33,0,561,12.196,18,0,0,7,25,0,0.493,542,275,267,8,0.174,1,46,19,1,86,1,0,15,0,36,0,30,0.652,45,9,14,0.304,4,0,0,1,5,0,1.826,20.413,49,1.065,0,0,0,0,939,0.095,84,0,23,681.94,14.822,0.73,1,1,2,0,0,0,0,0,0,0,0,0,0
"Lauri Korpikoski",LW,5,0.139,27,0,469,13.028,4,0,0,5,9,0,0.375,16,10,6,6,0.167,0,36,5,0,71,0,0,6,0,31,0,11,0.306,12,-3,37,1.028,1,0,0,1,2,0,2.306,23.417,65,1.806,0,0,0,0,843,0.072,83,0,18,616.43,17.117,0.73,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lee Stempniak",RW,23,0.489,17,0,650,13.83,17,0,0,5,22,0,0.13,23,20,3,9,0.191,0,47,24,2,47,0,0,6,0,25,0,32,0.681,12,2,59,1.255,2,0,0,4,6,0,2.404,24.787,68,1.447,4,0,0,0,1165,0.08,113,4,32,841.56,17.903,0.72,0,0,1,0,0,0,0,0,0,0,0,0,0
"Leland Irving",G,1,0.143,0,0,221,31.571,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0.143,0,0,16,2.286,1,0,0,0,1,0,0,0,28,4,0,0,0,0,0,0,0,0,0,270.07,38.564,0,0,0,0,5,2,1,1,128,15,3.33,113,0.883,0
"Lennart Petrell",C,6,0.171,22,0,293,8.371,5,0,0,2,7,0,0.231,13,10,3,3,0.086,0,35,8,0,63,0,0,2,0,12,0,9,0.257,4,-4,1,0.029,0,0,0,0,0,0,0.657,16.571,71,2.029,1,0,0,1,580,0.13,23,2,5,403.56,11.525,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leo Komarov",C,5,0.119,24,0,478,11.381,5,0,0,4,9,0,0.509,57,28,29,4,0.095,0,42,15,3,176,0,0,9,0,28,0,9,0.214,18,-1,3,0.071,0,0,0,0,0,0,1.214,20.119,58,1.381,0,0,0,0,845,0.078,51,0,16,585.3,13.925,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Logan Couture",C,16,0.333,51,0,653,13.604,10,0,0,14,24,0,0.515,489,237,252,21,0.438,0,48,22,5,32,0,0,2,0,63,0,37,0.771,4,7,125,2.604,5,0,0,7,12,0,3.146,24.563,21,0.438,1,0,0,0,1179,0.139,151,1,31,868.64,18.079,0.74,4,1,6,0,0,0,0,0,0,0,0,0,0
"Loui Eriksson",LW,17,0.354,18,0,707,14.729,9,0,0,9,18,0,0.265,34,25,9,12,0.25,0,48,21,3,6,0,0,4,0,48,0,29,0.604,8,-9,132,2.75,8,0,0,2,10,0,2.167,23.333,56,1.167,0,0,0,1,1120,0.115,104,1,29,965.75,20.11,0.86,0,0,2,0,0,0,0,0,0,0,0,0,0
"Lubomir Visnovsky",D,11,0.314,52,0,636,18.171,4,0,0,2,6,0,0,0,0,0,3,0.086,0,35,30,0,20,0,0,10,0,18,0,14,0.4,20,12,97,2.771,7,0,0,1,8,0,1.971,26,19,0.543,0,0,0,0,910,0.043,69,0,13,798.17,22.778,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luca Sbisa",D,7,0.171,57,0,687,16.756,4,0,0,1,5,0,0,0,0,0,1,0.024,0,41,13,1,99,1,0,10,0,20,0,8,0.195,23,1,20,0.488,3,0,0,0,3,0,0.951,23.878,56,1.366,0,0,0,0,979,0.026,39,0,10,813.29,19.833,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Adam",LW,0,0,2,0,36,9,0,0,0,1,1,0,0,1,0,1,1,0.25,0,4,0,0,3,0,0,1,0,1,0,1,0.25,2,1,0,0,0,0,0,0,0,0,0.5,12,0,0,0,0,0,0,48,0.5,2,0,0,39.17,9.698,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Schenn",D,8,0.17,102,1,861,18.319,8,0,0,3,11,0,0,0,0,0,3,0.064,0,47,31,0,187,2,0,12,0,23,0,11,0.234,34,1,10,0.213,0,0,0,0,0,0,1.723,28.255,106,2.255,0,0,0,0,1328,0.037,81,0,14,1028.12,21.858,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"Magnus Paajarvi",LW,7,0.167,23,0,498,11.857,7,0,0,6,13,0,0.333,12,8,4,9,0.214,0,42,10,2,24,0,0,7,0,17,0,16,0.381,14,-1,48,1.143,0,0,0,2,2,0,1.786,18.81,13,0.31,0,0,0,1,790,0.12,75,1,9,593.47,14.118,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manny Malhotra",C,0,0,4,0,69,7.667,0,0,0,0,0,0,0.653,98,34,64,0,0,0,9,0,0,8,0,0,0,0,2,0,0,0,0,-3,1,0.111,0,0,0,0,0,0,0.222,18.444,20,2.222,0,0,0,0,166,0,2,0,3,100.17,11.05,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Methot",D,8,0.174,79,0,842,18.304,7,0,0,2,9,0,0,0,0,0,2,0.043,0,46,18,0,124,1,0,13,0,16,0,10,0.217,31,1,3,0.065,1,0,0,0,1,0,1.152,27.826,124,2.696,0,0,0,0,1280,0.038,53,0,7,1019.36,22.151,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
